Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Temperature,Wind Direction,Wind Speed
2011,6,17,2,0,0,0,25,253.1,4
2011,6,17,3,0,0,0,24,258.6,3.9
2011,6,17,4,0,0,0,24,262.9,3.8
2011,6,17,5,0,0,0,24,265.7,3.6
2011,6,17,6,0,74,136,25,267.3,3.4
2011,6,17,7,0,165,343,26,269.4,3.5
2011,6,17,8,0,320,551,28,273.3,3.7
2011,6,17,9,0,384,730,30,273.8,3.8
2011,6,17,10,0,315,860,31,272.4,4
2011,6,17,11,0,493,931,32,270.4,4
2011,6,17,12,0,475,935,32,267.3,4
2011,6,17,13,0,595,871,32,264.1,4
2011,6,17,14,0,594,746,32,261.1,4
2011,6,17,15,0,279,570,32,257.5,4
2011,6,17,16,0,220,363,31,249.2,3.7
2011,6,17,17,0,78,153,29,240.5,3.8
2011,6,17,18,0,1,3,28,236.5,4.1
2011,6,17,19,0,0,0,28,235.6,4.3
2011,6,17,20,0,0,0,27,235.3,4.4
2011,6,17,21,0,0,0,27,235.7,4.5
2011,6,17,22,0,0,0,26,237.3,4.6
2011,6,17,23,0,0,0,26,240.5,4.5
2011,6,18,0,0,0,0,26,245.5,4.4
2011,6,18,1,0,0,0,25,251.1,4.2
2011,6,18,2,0,0,0,25,255.6,3.8
2011,6,18,3,0,0,0,24,259.8,3.5
2011,6,18,4,0,0,0,24,263,3.3
2011,6,18,5,0,0,0,24,265.7,3.2
2011,6,18,6,0,69,135,25,267.8,3.1
2011,6,18,7,0,306,342,26,270.6,3.2
2011,6,18,8,0,447,549,28,275.5,3.4
2011,6,18,9,0,430,728,31,280.6,3.7
2011,6,18,10,0,567,859,32,283.6,3.7
2011,6,18,11,0,769,930,32,285.4,3.6
2011,6,18,12,0,780,934,32,288.1,3.5
2011,6,18,13,0,756,870,32,290.2,3.4
2011,6,18,14,0,708,745,32,290.1,3.3
2011,6,18,15,0,559,570,31,287.7,2.9
2011,6,18,16,0,312,364,31,281.8,2.6
2011,6,18,17,0,136,154,30,272.4,2.6
2011,6,18,18,0,1,3,29,263.3,2.8
2011,6,18,19,0,0,0,29,257.7,3.1
2011,6,18,20,0,0,0,28,255.6,3.3
2011,6,18,21,0,0,0,28,256.6,3.4
2011,6,18,22,0,0,0,27,259.8,3.4
2011,6,18,23,0,0,0,27,263.3,3.4
2011,6,19,0,0,0,0,26,266.5,3.5
2011,6,19,1,0,0,0,26,269.3,3.4
2011,6,19,2,0,0,0,25,270.7,3.4
2011,6,19,3,0,0,0,25,272.6,3.5
2011,6,19,4,0,0,0,25,275,3.6
2011,6,19,5,0,0,0,25,278.8,3.6
2011,6,19,6,0,73,134,26,283.5,3.3
2011,6,19,7,0,247,341,28,290.5,3.3
2011,6,19,8,0,496,549,30,297,3.5
2011,6,19,9,0,466,727,31,300.9,3.6
2011,6,19,10,0,691,858,32,300.8,3.5
2011,6,19,11,0,820,928,32,300.1,3.4
2011,6,19,12,0,846,931,31,299.8,3.3
2011,6,19,13,0,749,868,30,300.7,3.2
2011,6,19,14,0,589,743,29,303.2,3
2011,6,19,15,0,394,569,29,305.2,2.7
2011,6,19,16,0,275,363,28,306.6,2.4
2011,6,19,17,0,116,154,27,309,2.4
2011,6,19,18,0,1,4,27,311.2,2.4
2011,6,19,19,0,0,0,26,312.5,2.3
2011,6,19,20,0,0,0,26,313.4,2.1
2011,6,19,21,0,0,0,26,312.5,1.9
2011,6,19,22,0,0,0,26,309.5,1.6
2011,6,19,23,0,0,0,26,304.3,1.4
2011,6,20,0,0,0,0,26,295.3,1.3
2011,6,20,1,0,0,0,26,280.9,1.3
2011,6,20,2,0,0,0,26,264.2,1.5
2011,6,20,3,0,0,0,25,252.2,1.8
2011,6,20,4,0,0,0,25,247.3,2
2011,6,20,5,0,0,0,25,249.2,2.2
2011,6,20,6,0,64,134,26,255.4,2.2
2011,6,20,7,0,145,340,27,266.1,2.5
2011,6,20,8,0,212,547,29,279.1,3.1
2011,6,20,9,0,278,725,30,286.4,3.6
2011,6,20,10,0,319,856,31,289.9,4
2011,6,20,11,0,370,926,32,289.2,4.2
2011,6,20,12,0,464,930,32,287.3,4.2
2011,6,20,13,0,297,868,33,285.3,4.2
2011,6,20,14,0,350,744,33,283,4.2
2011,6,20,15,0,339,570,33,280.7,4.1
2011,6,20,16,0,186,364,32,276.9,3.7
2011,6,20,17,0,93,155,30,268.8,3.4
2011,6,20,18,0,1,4,29,262.5,3.6
2011,6,20,19,0,0,0,28,259.4,3.7
2011,6,20,20,0,0,0,28,256.4,3.8
2011,6,20,21,0,0,0,27,251.3,3.7
2011,6,20,22,0,0,0,27,243.8,3.6
2011,6,20,23,0,0,0,26,237.2,3.6
2011,6,21,0,0,0,0,26,234.3,3.7
2011,6,21,1,0,0,0,26,235.8,3.9
2011,6,21,2,0,0,0,25,240.2,3.9
2011,6,21,3,0,0,0,25,246,3.8
2011,6,21,4,0,0,0,24,253,3.7
2011,6,21,5,0,0,0,24,260,3.5
2011,6,21,6,0,52,133,25,267,3.1
2011,6,21,7,0,102,340,27,275.5,3.1
2011,6,21,8,0,270,548,29,281.8,3.4
2011,6,21,9,0,318,728,31,281.6,3.6
2011,6,21,10,0,466,859,33,278.8,3.7
2011,6,21,11,0,349,930,34,276.2,3.9
2011,6,21,12,0,308,934,34,274.9,4
2011,6,21,13,0,263,870,34,275.1,4.1
2011,6,21,14,0,334,745,34,276.1,4.1
2011,6,21,15,0,322,571,33,277.2,3.9
2011,6,21,16,0,129,365,32,277.5,3.6
2011,6,21,17,0,108,156,30,273.9,2.8
2011,6,21,18,0,1,4,29,265.6,2.4
2011,6,21,19,0,0,0,29,254.4,2.2
2011,6,21,20,0,0,0,28,245.5,2.4
2011,6,21,21,0,0,0,28,240.9,2.6
2011,6,21,22,0,0,0,28,240.4,2.9
2011,6,21,23,0,0,0,27,242.8,3.2
2011,6,22,0,0,0,0,27,247,3.4
2011,6,22,1,0,0,0,26,251.9,3.4
2011,6,22,2,0,0,0,26,254.9,3.3
2011,6,22,3,0,0,0,26,257.5,3.1
2011,6,22,4,0,0,0,25,260.8,3
2011,6,22,5,0,0,0,25,264.4,2.9
2011,6,22,6,0,79,132,27,266.9,2.8
2011,6,22,7,0,256,339,29,271.4,3.2
2011,6,22,8,0,388,546,30,274,3.7
2011,6,22,9,0,365,725,31,272.3,3.8
2011,6,22,10,0,386,856,31,267.9,3.8
2011,6,22,11,0,719,926,32,263,3.8
2011,6,22,12,0,501,931,32,259.2,3.8
2011,6,22,13,0,737,868,32,256.1,3.7
2011,6,22,14,0,682,745,33,254.1,3.6
2011,6,22,15,0,479,571,32,253.5,3.4
2011,6,22,16,0,273,366,31,252,3
2011,6,22,17,0,119,157,30,247.2,2.5
2011,6,22,18,0,1,4,29,244.7,2.5
2011,6,22,19,0,0,0,28,245.8,2.6
2011,6,22,20,0,0,0,28,248.4,2.8
2011,6,22,21,0,0,0,28,250.4,2.9
2011,6,22,22,0,0,0,27,251.3,2.9
2011,6,22,23,0,0,0,27,252,2.9
2011,6,23,0,0,0,0,27,253,2.9
2011,6,23,1,0,0,0,26,254.5,2.8
2011,6,23,2,0,0,0,26,254.4,2.8
2011,6,23,3,0,0,0,26,256.4,2.7
2011,6,23,4,0,0,0,26,260.6,2.6
2011,6,23,5,0,0,0,26,263.7,2.4
2011,6,23,6,0,110,132,27,264.7,2.3
2011,6,23,7,0,308,339,30,266.7,2.6
2011,6,23,8,0,274,547,31,268.7,2.7
2011,6,23,9,0,623,726,32,267.7,2.7
2011,6,23,10,0,838,858,34,264.9,2.6
2011,6,23,11,0,863,929,35,260.6,2.4
2011,6,23,12,0,911,934,35,255.2,2.3
2011,6,23,13,0,693,871,35,249.1,2.1
2011,6,23,14,0,550,748,34,245.8,2.2
2011,6,23,15,0,405,574,33,245.8,2.4
2011,6,23,16,0,75,368,32,238.8,2.2
2011,6,23,17,0,35,158,31,225.9,2.1
2011,6,23,18,0,1,4,30,219.4,2.3
2011,6,23,19,0,0,0,30,218.4,2.6
2011,6,23,20,0,0,0,29,219.6,2.8
2011,6,23,21,0,0,0,29,220.6,2.9
2011,6,23,22,0,0,0,28,220.7,2.9
2011,6,23,23,0,0,0,28,219.4,2.9
2011,6,24,0,0,0,0,27,217.2,2.9
2011,6,24,1,0,0,0,27,214.3,3
2011,6,24,2,0,0,0,26,211.2,2.9
2011,6,24,3,0,0,0,26,211,2.8
2011,6,24,4,0,0,0,26,216.7,2.6
2011,6,24,5,0,0,0,26,229.8,2.5
2011,6,24,6,0,82,131,26,246.4,2.4
2011,6,24,7,0,151,337,28,263.9,2.5
2011,6,24,8,0,233,545,30,284.4,2.9
2011,6,24,9,0,675,724,31,297.6,3.1
2011,6,24,10,0,855,855,31,298.8,3.3
2011,6,24,11,0,829,927,31,296.4,3.3
2011,6,24,12,0,857,932,31,291.8,3.1
2011,6,24,13,0,732,871,31,284.4,2.8
2011,6,24,14,0,693,748,31,277.8,2.6
2011,6,24,15,0,343,574,30,270.3,2.5
2011,6,24,16,0,127,369,30,259.1,2.2
2011,6,24,17,0,71,159,29,249.8,2.2
2011,6,24,18,0,1,5,28,248,2.6
2011,6,24,19,0,0,0,28,251.2,2.9
2011,6,24,20,0,0,0,28,253.9,3.1
2011,6,24,21,0,0,0,27,256.7,3.1
2011,6,24,22,0,0,0,27,259,3
2011,6,24,23,0,0,0,26,260.8,2.9
2011,6,25,0,0,0,0,26,263.1,2.8
2011,6,25,1,0,0,0,26,265.1,2.7
2011,6,25,2,0,0,0,25,266.7,2.6
2011,6,25,3,0,0,0,25,269.9,2.5
2011,6,25,4,0,0,0,24,274.7,2.5
2011,6,25,5,0,0,0,25,279.8,2.5
2011,6,25,6,0,57,130,25,284.2,2.4
2011,6,25,7,0,142,335,27,288.6,2.8
2011,6,25,8,0,191,542,27,290.2,3.1
2011,6,25,9,0,496,721,28,289.9,3.3
2011,6,25,10,0,684,852,29,289.1,3.4
2011,6,25,11,0,685,923,30,287.6,3.5
2011,6,25,12,0,521,928,31,285.7,3.6
2011,6,25,13,0,652,866,30,283.8,3.7
2011,6,25,14,0,242,743,29,284.9,3.6
2011,6,25,15,0,108,571,28,288.5,3.3
2011,6,25,16,0,69,366,28,291,2.8
2011,6,25,17,0,29,158,27,288.7,2.4
2011,6,25,18,0,1,5,26,284.6,2.2
2011,6,25,19,0,0,0,26,280.9,2.1
2011,6,25,20,0,0,0,26,276,2
2011,6,25,21,0,0,0,25,270.5,2
2011,6,25,22,0,0,0,25,265.2,2
2011,6,25,23,0,0,0,25,258.2,2
2011,6,26,0,0,0,0,25,250.1,2
2011,6,26,1,0,0,0,25,242.8,2.1
2011,6,26,2,0,0,0,25,236.4,2.1
2011,6,26,3,0,0,0,25,232.7,2.2
2011,6,26,4,0,0,0,25,232.8,2.2
2011,6,26,5,0,0,0,25,235,2.3
2011,6,26,6,0,53,129,25,238.1,2.2
2011,6,26,7,0,95,335,27,244.2,2.4
2011,6,26,8,0,156,542,28,254.9,3.2
2011,6,26,9,0,266,720,28,262.4,3.8
2011,6,26,10,0,284,852,28,266.2,4
2011,6,26,11,0,320,923,28,267.8,4.1
2011,6,26,12,0,566,928,29,267.2,4.1
2011,6,26,13,0,380,867,29,265.8,4.1
2011,6,26,14,0,141,744,29,264,4.1
2011,6,26,15,0,162,571,29,260.9,4.1
2011,6,26,16,0,68,367,28,257.8,3.9
2011,6,26,17,0,42,158,27,256,3.7
2011,6,26,18,0,1,5,26,258.3,3.7
2011,6,26,19,0,0,0,25,263.4,3.8
2011,6,26,20,0,0,0,25,266.4,3.8
2011,6,26,21,0,0,0,25,265,3.6
2011,6,26,22,0,0,0,25,261.1,3.4
2011,6,26,23,0,0,0,24,257.4,3.3
2011,6,27,0,0,0,0,24,254.6,3.2
2011,6,27,1,0,0,0,24,253.3,3.2
2011,6,27,2,0,0,0,24,253.9,3.2
2011,6,27,3,0,0,0,24,255.8,3.1
2011,6,27,4,0,0,0,24,258,3
2011,6,27,5,0,0,0,24,259.5,2.9
2011,6,27,6,0,45,128,25,260.8,2.7
2011,6,27,7,0,115,334,26,265.2,2.9
2011,6,27,8,0,247,541,27,271,3.2
2011,6,27,9,0,197,719,28,274.2,3.4
2011,6,27,10,0,269,850,28,274.5,3.6
2011,6,27,11,0,290,922,29,275.9,3.6
2011,6,27,12,0,219,927,29,275.3,3.5
2011,6,27,13,0,290,866,29,273.9,3.3
2011,6,27,14,0,205,743,28,272.7,3.1
2011,6,27,15,0,150,571,27,270.1,2.9
2011,6,27,16,0,107,367,27,264.8,2.6
2011,6,27,17,0,81,159,26,260.1,2.4
2011,6,27,18,0,1,5,26,256,2.4
2011,6,27,19,0,0,0,25,253,2.5
2011,6,27,20,0,0,0,25,248.4,2.5
2011,6,27,21,0,0,0,25,243.9,2.5
2011,6,27,22,0,0,0,25,240.7,2.6
2011,6,27,23,0,0,0,24,238.4,2.7
2011,6,28,0,0,0,0,24,237,2.8
2011,6,28,1,0,0,0,24,235.6,3
2011,6,28,2,0,0,0,24,234.7,2.9
2011,6,28,3,0,0,0,24,234.8,2.7
2011,6,28,4,0,0,0,24,236,2.5
2011,6,28,5,0,0,0,24,240.1,2.3
2011,6,28,6,0,52,127,25,246.4,2
2011,6,28,7,0,98,333,27,261.4,2
2011,6,28,8,0,185,541,28,275,2.4
2011,6,28,9,0,237,720,28,282,2.6
2011,6,28,10,0,431,852,29,284.3,2.7
2011,6,28,11,0,466,923,30,285.3,2.8
2011,6,28,12,0,383,929,30,285.8,2.7
2011,6,28,13,0,348,867,30,284.2,2.7
2011,6,28,14,0,521,744,29,280.3,2.8
2011,6,28,15,0,537,572,28,274.7,2.9
2011,6,28,16,0,273,368,27,269.7,2.8
2011,6,28,17,0,32,159,26,265.5,2.7
2011,6,28,18,0,1,5,26,263.9,2.7
2011,6,28,19,0,0,0,25,263.5,2.7
2011,6,28,20,0,0,0,25,261.8,2.6
2011,6,28,21,0,0,0,25,258.5,2.6
2011,6,28,22,0,0,0,25,256.1,2.7
2011,6,28,23,0,0,0,24,256.3,2.8
2011,6,29,0,0,0,0,24,258.7,2.8
2011,6,29,1,0,0,0,24,261.6,2.8
2011,6,29,2,0,0,0,24,261.9,2.7
2011,6,29,3,0,0,0,24,260.8,2.6
2011,6,29,4,0,0,0,24,259.9,2.5
2011,6,29,5,0,0,0,24,258.3,2.4
2011,6,29,6,0,82,127,25,256.5,2.2
2011,6,29,7,0,196,333,26,258.6,2.4
2011,6,29,8,0,454,541,27,262.1,2.7
2011,6,29,9,0,636,720,28,266.2,2.9
2011,6,29,10,0,735,853,29,269,3
2011,6,29,11,0,577,925,30,270.4,3
2011,6,29,12,0,451,931,30,268.3,3
2011,6,29,13,0,525,871,30,264.6,3
2011,6,29,14,0,593,749,30,261,2.9
2011,6,29,15,0,247,576,30,255.9,2.9
2011,6,29,16,0,280,371,29,251.6,2.9
2011,6,29,17,0,47,161,28,246.7,2.6
2011,6,29,18,0,1,5,27,245.8,2.6
2011,6,29,19,0,0,0,26,244.4,2.7
2011,6,29,20,0,0,0,26,239.5,2.6
2011,6,29,21,0,0,0,26,235.6,2.4
2011,6,29,22,0,0,0,26,235.1,2.4
2011,6,29,23,0,0,0,26,235.2,2.4
2011,6,30,0,0,0,0,25,235.2,2.5
2011,6,30,1,0,0,0,25,236,2.6
2011,6,30,2,0,0,0,25,239.2,2.7
2011,6,30,3,0,0,0,25,245.3,2.7
2011,6,30,4,0,0,0,25,253.1,2.7
2011,6,30,5,0,0,0,25,261.2,2.6
2011,6,30,6,0,82,126,26,268.8,2.4
2011,6,30,7,0,201,332,27,276.6,2.5
2011,6,30,8,0,396,540,29,281.2,2.6
2011,6,30,9,0,629,719,30,279.8,2.5
2011,6,30,10,0,699,852,30,276.4,2.4
2011,6,30,11,0,716,925,30,274.2,2.3
2011,6,30,12,0,759,931,30,275.6,2.1
2011,6,30,13,0,592,870,30,275.8,1.8
2011,6,30,14,0,647,748,30,273.3,1.6
2011,6,30,15,0,576,576,30,265.3,1.4
2011,6,30,16,0,365,371,29,249.1,1.3
2011,6,30,17,0,142,161,28,231.9,1.2
2011,6,30,18,0,1,5,28,218.1,1.3
2011,6,30,19,0,0,0,27,213.6,1.5
2011,6,30,20,0,0,0,27,218.2,1.8
2011,6,30,21,0,0,0,26,223.2,2
2011,6,30,22,0,0,0,26,221.2,2
2011,6,30,23,0,0,0,26,214.5,2
2011,7,1,0,0,0,0,26,210.3,2
2011,7,1,1,0,0,0,25,208,2
2011,7,1,2,0,0,0,25,210.8,2
2011,7,1,3,0,0,0,25,213.1,2
2011,7,1,4,0,0,0,25,212.1,2
2011,7,1,5,0,0,0,25,210.1,2.1
2011,7,1,6,0,61,132,26,210.1,2
2011,7,1,7,0,231,341,28,214.5,2
2011,7,1,8,0,405,552,31,218.8,2.1
2011,7,1,9,0,568,733,31,223.1,2
2011,7,1,10,0,518,867,32,227.9,1.8
2011,7,1,11,0,601,941,32,231.3,1.5
2011,7,1,12,0,429,947,31,234.1,1.1
2011,7,1,13,0,358,886,31,224,0.9
2011,7,1,14,0,320,763,31,218,0.9
2011,7,1,15,0,276,589,30,211.3,1.1
2011,7,1,16,0,276,381,29,209.6,1.3
2011,7,1,17,0,153,168,28,211.7,1.5
2011,7,1,18,0,2,8,28,214.2,1.7
2011,7,1,19,0,0,0,27,217.2,1.9
2011,7,1,20,0,0,0,27,222.4,2
2011,7,1,21,0,0,0,26,227.9,2.1
2011,7,1,22,0,0,0,26,231.6,2.2
2011,7,1,23,0,0,0,25,234.7,2.3
2011,7,2,0,0,0,0,25,237.6,2.3
2011,7,2,1,0,0,0,25,239.2,2.4
2011,7,2,2,0,0,0,24,237.3,2.5
2011,7,2,3,0,0,0,24,234.4,2.5
2011,7,2,4,0,0,0,24,232.7,2.5
2011,7,2,5,0,0,0,25,231.8,2.3
2011,7,2,6,0,72,131,25,231.8,2.2
2011,7,2,7,0,282,340,27,234.2,2.2
2011,7,2,8,0,436,550,28,240.8,2.3
2011,7,2,9,0,568,731,28,248.1,2.2
2011,7,2,10,0,492,865,29,256,2.1
2011,7,2,11,0,451,938,29,263.1,1.9
2011,7,2,12,0,525,945,29,269.8,1.7
2011,7,2,13,0,638,884,29,276.4,1.5
2011,7,2,14,0,214,761,29,279.8,1.4
2011,7,2,15,0,156,588,28,281.3,1.3
2011,7,2,16,0,178,381,28,279.9,1.2
2011,7,2,17,0,91,168,27,276,1.1
2011,7,2,18,0,2,8,26,267.6,1.1
2011,7,2,19,0,0,0,26,252.1,1.1
2011,7,2,20,0,0,0,26,238.3,1.2
2011,7,2,21,0,0,0,25,231.9,1.5
2011,7,2,22,0,0,0,25,233,1.9
2011,7,2,23,0,0,0,25,236,2.3
2011,7,3,0,0,0,0,25,240.1,2.4
2011,7,3,1,0,0,0,25,244.6,2.3
2011,7,3,2,0,0,0,25,243.6,2.1
2011,7,3,3,0,0,0,25,239.6,2
2011,7,3,4,0,0,0,24,235.9,1.9
2011,7,3,5,0,0,0,24,232.2,1.8
2011,7,3,6,0,71,129,25,228.3,1.7
2011,7,3,7,0,163,338,25,227.2,1.7
2011,7,3,8,0,313,548,26,229.3,1.6
2011,7,3,9,0,456,729,27,233,1.6
2011,7,3,10,0,596,863,27,233.1,1.7
2011,7,3,11,0,594,936,28,235.1,1.8
2011,7,3,12,0,861,943,28,238,1.7
2011,7,3,13,0,750,883,28,243.1,1.5
2011,7,3,14,0,205,760,28,248.5,1.5
2011,7,3,15,0,156,587,27,254.2,1.6
2011,7,3,16,0,66,380,27,256.3,1.5
2011,7,3,17,0,35,168,26,252.6,1.5
2011,7,3,18,0,2,8,25,247.4,1.7
2011,7,3,19,0,0,0,25,242.1,1.8
2011,7,3,20,0,0,0,25,239.7,1.9
2011,7,3,21,0,0,0,25,239.7,2.1
2011,7,3,22,0,0,0,25,241.7,2.2
2011,7,3,23,0,0,0,25,246.2,2.2
2011,7,4,0,0,0,0,25,252,2.3
2011,7,4,1,0,0,0,25,257.7,2.2
2011,7,4,2,0,0,0,24,259.6,2.2
2011,7,4,3,0,0,0,24,260.9,2
2011,7,4,4,0,0,0,24,263.2,1.8
2011,7,4,5,0,0,0,24,267.3,1.6
2011,7,4,6,0,87,128,25,269.4,1.2
2011,7,4,7,0,234,337,26,272.9,1
2011,7,4,8,0,341,547,27,298.7,0.8
2011,7,4,9,0,554,729,28,346.3,0.7
2011,7,4,10,0,673,864,28,30.1,0.8
2011,7,4,11,0,766,939,29,58.4,1
2011,7,4,12,0,705,946,29,76.1,1
2011,7,4,13,0,571,885,29,87.9,1
2011,7,4,14,0,279,762,29,99.9,0.8
2011,7,4,15,0,129,589,29,128.6,0.6
2011,7,4,16,0,70,382,28,165.4,0.7
2011,7,4,17,0,31,169,27,191.7,0.9
2011,7,4,18,0,2,8,26,207.8,1.2
2011,7,4,19,0,0,0,26,219.8,1.5
2011,7,4,20,0,0,0,25,231.1,1.6
2011,7,4,21,0,0,0,25,242.5,1.7
2011,7,4,22,0,0,0,24,252.6,1.7
2011,7,4,23,0,0,0,24,260.7,1.6
2011,7,5,0,0,0,0,24,267.7,1.5
2011,7,5,1,0,0,0,24,275.2,1.2
2011,7,5,2,0,0,0,24,283.3,1
2011,7,5,3,0,0,0,24,294.8,0.7
2011,7,5,4,0,0,0,23,313.2,0.5
2011,7,5,5,0,0,0,24,340.9,0.5
2011,7,5,6,0,61,128,24,357.2,0.7
2011,7,5,7,0,100,338,26,4.8,0.8
2011,7,5,8,0,254,549,27,3.2,0.9
2011,7,5,9,0,356,731,29,353.5,1.1
2011,7,5,10,0,290,865,30,345.1,1.1
2011,7,5,11,0,283,939,31,341.9,1
2011,7,5,12,0,307,946,31,344,0.8
2011,7,5,13,0,272,885,31,341.8,0.5
2011,7,5,14,0,202,762,30,329.5,0.2
2011,7,5,15,0,117,588,29,236.4,0.2
2011,7,5,16,0,205,381,28,213.5,0.5
2011,7,5,17,0,31,169,27,212.6,0.9
2011,7,5,18,0,2,8,26,207.7,1.2
2011,7,5,19,0,0,0,26,212.5,1.5
2011,7,5,20,0,0,0,25,218.8,1.6
2011,7,5,21,0,0,0,24,226.1,1.8
2011,7,5,22,0,0,0,24,232.1,1.9
2011,7,5,23,0,0,0,24,236.6,1.8
2011,7,6,0,0,0,0,24,237.6,1.7
2011,7,6,1,0,0,0,24,238.1,1.6
2011,7,6,2,0,0,0,24,233,1.4
2011,7,6,3,0,0,0,24,222.5,1.1
2011,7,6,4,0,0,0,24,208.3,1
2011,7,6,5,0,0,0,24,191.1,0.9
2011,7,6,6,0,90,126,24,175.4,1
2011,7,6,7,0,290,334,25,172,1.1
2011,7,6,8,0,491,544,26,179.8,1.2
2011,7,6,9,0,520,725,27,195.2,1.5
2011,7,6,10,0,356,860,28,206.2,1.8
2011,7,6,11,0,556,933,28,209.3,2
2011,7,6,12,0,864,940,28,214.1,2.5
2011,7,6,13,0,399,881,27,215.6,3
2011,7,6,14,0,230,759,27,220.6,3.5
2011,7,6,15,0,166,587,26,220.5,3.4
2011,7,6,16,0,185,381,26,216.9,3.3
2011,7,6,17,0,144,169,25,214.9,3.3
2011,7,6,18,0,2,8,25,212.5,3.3
2011,7,6,19,0,0,0,24,209.6,3.3
2011,7,6,20,0,0,0,24,207.1,3.3
2011,7,6,21,0,0,0,24,205.6,3.3
2011,7,6,22,0,0,0,24,204.8,3.3
2011,7,6,23,0,0,0,24,204.6,3.3
2011,7,7,0,0,0,0,23,204.5,3.3
2011,7,7,1,0,0,0,23,204.2,3.2
2011,7,7,2,0,0,0,23,202.7,3
2011,7,7,3,0,0,0,23,197.9,2.8
2011,7,7,4,0,0,0,23,189.6,2.7
2011,7,7,5,0,0,0,23,181,2.7
2011,7,7,6,0,22,126,24,175.2,2.9
2011,7,7,7,0,91,334,25,174.9,3.4
2011,7,7,8,0,142,545,27,175.6,3.8
2011,7,7,9,0,177,727,28,177.3,4.1
2011,7,7,10,0,351,862,28,179.1,4.3
2011,7,7,11,0,338,937,28,180.6,4.4
2011,7,7,12,0,663,944,28,182,4.4
2011,7,7,13,0,680,884,28,183.7,4.5
2011,7,7,14,0,506,762,28,186.1,4.5
2011,7,7,15,0,269,589,27,188,4.3
2011,7,7,16,0,268,382,26,186.6,4
2011,7,7,17,0,128,169,26,183.6,3.8
2011,7,7,18,0,2,8,25,182.6,3.8
2011,7,7,19,0,0,0,25,183.5,3.8
2011,7,7,20,0,0,0,24,182.9,3.8
2011,7,7,21,0,0,0,24,181.5,3.6
2011,7,7,22,0,0,0,24,180.7,3.5
2011,7,7,23,0,0,0,23,180.6,3.4
2011,7,8,0,0,0,0,23,181.2,3.2
2011,7,8,1,0,0,0,23,181.8,3.1
2011,7,8,2,0,0,0,23,183.2,3.1
2011,7,8,3,0,0,0,23,183,3
2011,7,8,4,0,0,0,23,181.6,3
2011,7,8,5,0,0,0,23,180.7,2.9
2011,7,8,6,0,71,125,24,181.9,2.8
2011,7,8,7,0,198,333,26,190.6,3.1
2011,7,8,8,0,369,544,27,199.5,3.5
2011,7,8,9,0,493,726,28,204.1,3.7
2011,7,8,10,0,660,861,28,206.8,3.7
2011,7,8,11,0,531,936,28,206,3.6
2011,7,8,12,0,943,943,28,205.2,3.5
2011,7,8,13,0,601,884,28,206,3.4
2011,7,8,14,0,585,762,27,209.6,3.4
2011,7,8,15,0,337,589,27,213.9,3.3
2011,7,8,16,0,202,382,26,215.6,2.9
2011,7,8,17,0,123,169,26,215,2.8
2011,7,8,18,0,2,8,25,215.6,2.9
2011,7,8,19,0,0,0,25,218.6,2.9
2011,7,8,20,0,0,0,25,224.4,2.9
2011,7,8,21,0,0,0,25,231.3,2.8
2011,7,8,22,0,0,0,24,238.3,2.8
2011,7,8,23,0,0,0,24,244.7,2.7
2011,7,9,0,0,0,0,24,249.7,2.7
2011,7,9,1,0,0,0,24,253.3,2.6
2011,7,9,2,0,0,0,24,253.6,2.5
2011,7,9,3,0,0,0,24,251.7,2.4
2011,7,9,4,0,0,0,24,248.3,2.4
2011,7,9,5,0,0,0,24,242.5,2.3
2011,7,9,6,0,101,124,25,236.4,2.2
2011,7,9,7,0,293,333,27,237.3,2.6
2011,7,9,8,0,518,545,28,243.6,2.9
2011,7,9,9,0,660,728,29,248.5,3
2011,7,9,10,0,305,864,29,248.5,3
2011,7,9,11,0,495,939,29,247.3,3
2011,7,9,12,0,930,947,29,247,3
2011,7,9,13,0,741,888,29,246.8,2.9
2011,7,9,14,0,668,766,29,248.3,2.8
2011,7,9,15,0,154,592,28,249.9,2.7
2011,7,9,16,0,300,384,28,249.5,2.4
2011,7,9,17,0,156,170,27,249.9,2.3
2011,7,9,18,0,2,8,26,252.4,2.4
2011,7,9,19,0,0,0,26,254.5,2.5
2011,7,9,20,0,0,0,26,253.6,2.6
2011,7,9,21,0,0,0,26,251.4,2.7
2011,7,9,22,0,0,0,25,250.6,2.9
2011,7,9,23,0,0,0,25,252.1,3.1
2011,7,10,0,0,0,0,25,254.7,3.2
2011,7,10,1,0,0,0,24,258.1,3.2
2011,7,10,2,0,0,0,24,262.6,3.1
2011,7,10,3,0,0,0,24,267.3,3.1
2011,7,10,4,0,0,0,24,271.9,3
2011,7,10,5,0,0,0,24,276,2.8
2011,7,10,6,0,105,123,25,279.8,2.4
2011,7,10,7,0,314,333,27,283.1,2.6
2011,7,10,8,0,545,545,28,284.9,2.9
2011,7,10,9,0,690,728,29,283.4,2.8
2011,7,10,10,0,812,864,29,278.6,2.7
2011,7,10,11,0,921,939,29,274,2.5
2011,7,10,12,0,800,947,29,269.3,2.4
2011,7,10,13,0,535,888,29,263,2.3
2011,7,10,14,0,558,765,29,260.5,2.4
2011,7,10,15,0,550,592,28,261,2.5
2011,7,10,16,0,363,384,28,258.9,2.3
