Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Temperature,Wind Direction,Wind Speed
2012,3,27,7,0,251,273,29,209.8,1.2
2012,3,27,8,0,504,516,34,226.5,1.1
2012,3,27,9,0,717,729,37,242.2,1.1
2012,3,27,10,0,878,886,40,261,1.2
2012,3,27,11,0,968,973,41,276.5,1.5
2012,3,27,12,0,978,980,42,287.7,1.7
2012,3,27,13,0,907,909,41,296.3,1.8
2012,3,27,14,0,761,767,40,306.1,1.9
2012,3,27,15,0,558,566,39,316.7,1.8
2012,3,27,16,0,322,330,36,324.1,1.8
2012,3,27,17,0,71,96,33,319.3,1.6
2012,3,27,18,0,0,0,32,304.5,1.3
2012,3,27,19,0,0,0,31,284.5,1.1
2012,3,27,20,0,0,0,30,260.3,0.9
2012,3,27,21,0,0,0,29,223.4,0.9
2012,3,27,22,0,0,0,28,198.8,1.3
2012,3,27,23,0,0,0,26,189.8,1.8
2012,3,28,0,0,0,0,25,186.4,2.3
2012,3,28,1,0,0,0,24,184.3,2.5
2012,3,28,2,0,0,0,23,183.6,2.7
2012,3,28,3,0,0,0,22,184.1,2.7
2012,3,28,4,0,0,0,21,185.7,2.6
2012,3,28,5,0,0,0,20,188.7,2.5
2012,3,28,6,0,41,52,23,194.3,2.1
2012,3,28,7,0,255,276,28,206.9,2
2012,3,28,8,0,507,518,33,222.3,2
2012,3,28,9,0,720,730,37,233.5,1.8
2012,3,28,10,0,881,886,40,245.8,1.6
2012,3,28,11,0,968,971,41,259.8,1.4
2012,3,28,12,0,979,979,42,276.2,1.3
2012,3,28,13,0,907,907,42,294.5,1.2
2012,3,28,14,0,762,764,41,313,1.2
2012,3,28,15,0,559,564,39,329.1,1.3
2012,3,28,16,0,323,328,37,339.6,1.4
2012,3,28,17,0,72,96,34,333.4,1.3
2012,3,28,18,0,0,0,32,316.5,1
2012,3,28,19,0,0,0,31,285.6,0.6
2012,3,28,20,0,0,0,30,215.4,0.6
2012,3,28,21,0,0,0,29,186.9,1.2
2012,3,28,22,0,0,0,28,183.1,2
2012,3,28,23,0,0,0,26,184.5,2.6
2012,3,29,0,0,0,0,25,186.5,3
2012,3,29,1,0,0,0,24,188.6,3.1
2012,3,29,2,0,0,0,23,190.4,2.9
2012,3,29,3,0,0,0,22,192.5,2.7
2012,3,29,4,0,0,0,21,195.4,2.4
2012,3,29,5,0,0,0,21,198.3,2.1
2012,3,29,6,0,40,53,24,202.5,1.8
2012,3,29,7,0,265,277,29,217.3,1.7
2012,3,29,8,0,510,518,34,230.9,1.5
2012,3,29,9,0,716,729,38,241.7,1.1
2012,3,29,10,0,883,886,41,261.8,0.8
2012,3,29,11,0,971,971,43,290.1,0.6
2012,3,29,12,0,979,979,43,318.4,0.6
2012,3,29,13,0,909,909,43,345.9,0.7
2012,3,29,14,0,763,766,42,352.3,0.8
2012,3,29,15,0,527,566,41,350.1,0.9
2012,3,29,16,0,324,330,38,343.8,0.9
2012,3,29,17,0,73,97,34,314,0.6
2012,3,29,18,0,0,0,33,199.9,0.7
2012,3,29,19,0,0,0,32,177.4,1.8
2012,3,29,20,0,0,0,30,174.8,2.8
2012,3,29,21,0,0,0,29,176.1,3.4
2012,3,29,22,0,0,0,28,177.1,3.6
2012,3,29,23,0,0,0,26,178.5,3.5
2012,3,30,0,0,0,0,25,180.3,3.2
2012,3,30,1,0,0,0,24,182.8,2.8
2012,3,30,2,0,0,0,23,186.1,2.5
2012,3,30,3,0,0,0,23,189,2.4
2012,3,30,4,0,0,0,22,190.3,2.4
2012,3,30,5,0,0,0,23,190.7,2.4
2012,3,30,6,0,43,55,25,193.1,2.2
2012,3,30,7,0,257,276,30,205.1,2.5
2012,3,30,8,0,513,514,35,215.8,2.7
2012,3,30,9,0,722,722,38,224.9,2.7
2012,3,30,10,0,875,875,40,234.3,2.7
2012,3,30,11,0,958,958,41,242.7,2.8
2012,3,30,12,0,963,963,42,249,2.9
2012,3,30,13,0,892,892,41,253,2.9
2012,3,30,14,0,733,751,40,258.4,2.8
2012,3,30,15,0,553,553,39,262.5,2.7
2012,3,30,16,0,321,321,37,263.4,2.5
2012,3,30,17,0,79,94,34,255.1,2.2
2012,3,30,18,0,0,0,32,230.7,2
2012,3,30,19,0,0,0,32,205.4,2.4
2012,3,30,20,0,0,0,31,189.7,2.9
2012,3,30,21,0,0,0,30,180.6,3.3
2012,3,30,22,0,0,0,28,175.7,3.4
2012,3,30,23,0,0,0,27,172.6,3.3
2012,3,31,0,0,0,0,26,170.2,3
2012,3,31,1,0,0,0,25,167.8,2.7
2012,3,31,2,0,0,0,24,166.4,2.4
2012,3,31,3,0,0,0,24,168.6,2.2
2012,3,31,4,0,0,0,24,172.7,2
2012,3,31,5,0,0,0,24,178.3,1.8
2012,3,31,6,0,31,55,25,184.7,1.7
2012,3,31,7,0,229,269,26,195.3,1.8
2012,3,31,8,0,500,500,28,204.2,2
2012,3,31,9,0,702,702,30,214.3,2.3
2012,3,31,10,0,852,852,31,219.1,2.4
2012,3,31,11,0,934,934,31,216.4,2.4
2012,3,31,12,0,943,943,30,210.2,2.4
2012,3,31,13,0,876,876,30,201.7,2.5
2012,3,31,14,0,741,741,30,190.4,2.6
2012,3,31,15,0,550,550,29,182.8,2.9
2012,3,31,16,0,61,322,28,178.9,3
2012,3,31,17,0,17,95,26,180,2.5
2012,3,31,18,0,0,0,25,182.5,2.3
2012,3,31,19,0,0,0,25,183.7,2.2
2012,3,31,20,0,0,0,24,182.6,2.2
2012,3,31,21,0,0,0,24,180.9,2.3
2012,3,31,22,0,0,0,24,179.9,2.3
2012,3,31,23,0,0,0,23,178.8,2.3
2012,4,1,0,0,0,0,23,177,2.2
2012,4,1,1,0,0,0,23,173.7,2.2
2012,4,1,2,0,0,0,22,169,2.1
2012,4,1,3,0,0,0,22,163.1,2
2012,4,1,4,0,0,0,22,157.2,2
2012,4,1,5,0,0,0,22,152.6,2
2012,4,1,6,0,53,61,25,150.2,1.9
2012,4,1,7,0,266,284,30,157,2.1
2012,4,1,8,0,513,522,33,161.3,2.5
2012,4,1,9,0,724,729,36,163,2.5
2012,4,1,10,0,882,882,38,165.3,2.2
2012,4,1,11,0,966,966,40,167.7,2
2012,4,1,12,0,973,973,40,170.5,1.7
2012,4,1,13,0,902,902,40,173.8,1.6
2012,4,1,14,0,760,760,39,178.7,1.6
2012,4,1,15,0,560,560,38,184.5,1.7
2012,4,1,16,0,118,326,35,187.3,2
2012,4,1,17,0,21,97,33,183.7,2.8
2012,4,1,18,0,0,0,31,175.7,3.4
2012,4,1,19,0,0,0,30,168.9,3.8
2012,4,1,20,0,0,0,28,164,3.9
2012,4,1,21,0,0,0,26,162.2,3.8
2012,4,1,22,0,0,0,26,164.1,3.6
2012,4,1,23,0,0,0,25,168.3,3.4
2012,4,2,0,0,0,0,25,172.9,3.3
2012,4,2,1,0,0,0,24,176.5,3.2
2012,4,2,2,0,0,0,23,180.4,3
2012,4,2,3,0,0,0,23,184.4,2.7
2012,4,2,4,0,0,0,22,188.6,2.3
2012,4,2,5,0,0,0,22,194.7,2
2012,4,2,6,0,55,63,25,204.2,1.7
2012,4,2,7,0,276,285,30,213.5,1.8
2012,4,2,8,0,516,521,34,222.2,1.7
2012,4,2,9,0,727,727,37,235.8,1.6
2012,4,2,10,0,880,880,39,249.4,1.6
2012,4,2,11,0,964,964,40,260.1,1.7
2012,4,2,12,0,972,972,41,267.8,1.8
2012,4,2,13,0,902,902,41,273.6,1.8
2012,4,2,14,0,761,761,40,277.5,1.7
2012,4,2,15,0,561,563,38,281.4,1.5
2012,4,2,16,0,328,329,36,280.6,1.3
2012,4,2,17,0,89,99,33,250.5,1.2
2012,4,2,18,0,0,0,32,206.9,1.7
2012,4,2,19,0,0,0,31,184.4,2.4
2012,4,2,20,0,0,0,29,173.9,3.1
2012,4,2,21,0,0,0,28,171,3.5
2012,4,2,22,0,0,0,27,171.8,3.7
2012,4,2,23,0,0,0,25,174.7,3.6
2012,4,3,0,0,0,0,24,178,3.4
2012,4,3,1,0,0,0,23,181.5,3.1
2012,4,3,2,0,0,0,23,185,2.9
2012,4,3,3,0,0,0,22,187.2,2.7
2012,4,3,4,0,0,0,22,188.8,2.5
2012,4,3,5,0,0,0,22,190.4,2.4
2012,4,3,6,0,54,66,25,193.5,2.2
2012,4,3,7,0,280,289,29,200.9,2.4
2012,4,3,8,0,520,526,33,208.2,2.3
2012,4,3,9,0,729,732,37,217.9,2
2012,4,3,10,0,885,885,39,229.7,2
2012,4,3,11,0,968,968,41,240.5,2
2012,4,3,12,0,974,974,41,249.5,2
2012,4,3,13,0,903,903,41,257,1.9
2012,4,3,14,0,762,762,41,262.7,1.8
2012,4,3,15,0,562,563,39,268.9,1.6
2012,4,3,16,0,327,330,37,272.6,1.4
2012,4,3,17,0,80,99,34,258.8,1.5
2012,4,3,18,0,0,0,32,234.4,1.9
2012,4,3,19,0,0,0,31,219.4,2.3
2012,4,3,20,0,0,0,30,209.9,2.6
2012,4,3,21,0,0,0,29,203.4,2.9
2012,4,3,22,0,0,0,28,198.2,3
2012,4,3,23,0,0,0,27,193.9,2.9
2012,4,4,0,0,0,0,26,190.7,2.7
2012,4,4,1,0,0,0,25,189.9,2.5
2012,4,4,2,0,0,0,24,191.8,2.2
2012,4,4,3,0,0,0,24,194.8,2
2012,4,4,4,0,0,0,23,197.9,1.7
2012,4,4,5,0,0,0,24,199.3,1.6
2012,4,4,6,0,61,68,26,201.6,1.4
2012,4,4,7,0,283,291,31,221.3,1.4
2012,4,4,8,0,526,527,36,234.1,1.5
2012,4,4,9,0,731,731,39,241.5,1.6
2012,4,4,10,0,881,881,41,247.3,1.6
2012,4,4,11,0,962,962,43,250.3,1.7
2012,4,4,12,0,967,967,43,252.7,1.8
2012,4,4,13,0,894,894,43,253.8,1.9
2012,4,4,14,0,752,752,41,253.8,2.2
2012,4,4,15,0,351,554,39,251.9,2.4
2012,4,4,16,0,125,323,36,244.4,2.4
2012,4,4,17,0,25,97,34,227.7,2.3
2012,4,4,18,0,0,0,33,203.1,2.5
2012,4,4,19,0,0,0,31,185.3,3.1
2012,4,4,20,0,0,0,29,175.2,3.6
2012,4,4,21,0,0,0,27,170.3,3.8
2012,4,4,22,0,0,0,26,168.9,3.8
2012,4,4,23,0,0,0,25,169.7,3.6
2012,4,5,0,0,0,0,24,170.9,3.4
2012,4,5,1,0,0,0,24,171.6,3.3
2012,4,5,2,0,0,0,23,174.6,3.1
2012,4,5,3,0,0,0,23,180.6,2.9
2012,4,5,4,0,0,0,23,187.8,2.8
2012,4,5,5,0,0,0,23,192.1,2.7
2012,4,5,6,0,47,71,25,193.5,2.4
2012,4,5,7,0,281,295,28,197.3,2.5
2012,4,5,8,0,526,531,32,205.4,2.8
2012,4,5,9,0,735,735,36,214.1,2.9
2012,4,5,10,0,886,886,39,220,2.9
2012,4,5,11,0,967,967,40,224.5,2.9
2012,4,5,12,0,971,971,41,227.4,2.9
2012,4,5,13,0,899,899,41,228.3,2.9
2012,4,5,14,0,757,757,40,227.8,2.8
2012,4,5,15,0,559,559,39,225.7,2.7
2012,4,5,16,0,327,327,36,220.5,2.7
2012,4,5,17,0,82,99,34,205.1,2.8
2012,4,5,18,0,0,0,32,186.5,3.3
2012,4,5,19,0,0,0,31,177.7,3.9
2012,4,5,20,0,0,0,30,173.2,4.2
2012,4,5,21,0,0,0,28,171,4.2
2012,4,5,22,0,0,0,27,170,4
2012,4,5,23,0,0,0,26,169.5,3.6
2012,4,6,0,0,0,0,25,170,3.3
2012,4,6,1,0,0,0,24,172,3.1
2012,4,6,2,0,0,0,24,174.9,2.9
2012,4,6,3,0,0,0,23,177.7,2.8
2012,4,6,4,0,0,0,23,180,2.6
2012,4,6,5,0,0,0,23,182.2,2.5
2012,4,6,6,0,58,73,26,187.4,2.3
2012,4,6,7,0,253,297,30,197.1,2.5
2012,4,6,8,0,529,531,34,203.5,2.7
2012,4,6,9,0,736,736,37,206.8,2.7
2012,4,6,10,0,885,885,39,210.9,2.7
2012,4,6,11,0,966,966,40,216.9,2.6
2012,4,6,12,0,971,971,41,223.8,2.5
2012,4,6,13,0,899,899,41,229.1,2.5
2012,4,6,14,0,756,756,40,233,2.5
2012,4,6,15,0,558,558,38,234,2.6
2012,4,6,16,0,327,327,36,231,2.7
2012,4,6,17,0,87,100,33,217.5,2.8
2012,4,6,18,0,0,0,32,200.9,3.1
2012,4,6,19,0,0,0,31,192.9,3.3
2012,4,6,20,0,0,0,30,189.5,3.4
2012,4,6,21,0,0,0,29,189.3,3.4
2012,4,6,22,0,0,0,28,190.9,3.3
2012,4,6,23,0,0,0,27,192.5,3.1
2012,4,7,0,0,0,0,26,194,2.7
2012,4,7,1,0,0,0,25,195.4,2.3
2012,4,7,2,0,0,0,25,194.3,2.1
2012,4,7,3,0,0,0,24,191.3,2
2012,4,7,4,0,0,0,24,187.3,1.9
2012,4,7,5,0,0,0,24,183.6,1.8
2012,4,7,6,0,65,76,27,182.2,1.6
2012,4,7,7,0,299,300,32,201.8,1.6
2012,4,7,8,0,534,536,36,212.8,1.5
2012,4,7,9,0,739,739,39,213.9,1.5
2012,4,7,10,0,889,889,40,213.9,1.6
2012,4,7,11,0,969,969,41,213.9,1.8
2012,4,7,12,0,972,972,42,213.6,2.1
2012,4,7,13,0,898,898,41,212.2,2.5
2012,4,7,14,0,756,756,40,210.8,2.9
2012,4,7,15,0,557,557,37,207.5,3.4
2012,4,7,16,0,326,326,33,201.5,3.8
2012,4,7,17,0,83,99,31,195.1,3.7
2012,4,7,18,0,0,0,30,188.8,3.5
2012,4,7,19,0,0,0,29,185.7,3.2
2012,4,7,20,0,0,0,28,183.8,3
2012,4,7,21,0,0,0,27,182.6,2.9
2012,4,7,22,0,0,0,27,182.4,2.8
2012,4,7,23,0,0,0,26,182.4,2.7
2012,4,8,0,0,0,0,25,182.1,2.6
2012,4,8,1,0,0,0,24,181.7,2.4
2012,4,8,2,0,0,0,24,182.5,2.3
2012,4,8,3,0,0,0,23,184,2.3
2012,4,8,4,0,0,0,23,185.1,2.2
2012,4,8,5,0,0,0,23,186.1,2.1
2012,4,8,6,0,63,77,25,190,2.1
2012,4,8,7,0,297,301,29,198.4,2.2
2012,4,8,8,0,536,536,34,208.5,2.2
2012,4,8,9,0,739,739,37,214.8,2.3
2012,4,8,10,0,889,889,39,217.8,2.3
2012,4,8,11,0,969,969,40,219.9,2.4
2012,4,8,12,0,971,971,40,221.2,2.5
2012,4,8,13,0,897,897,40,221,2.8
2012,4,8,14,0,754,754,38,219,3
2012,4,8,15,0,556,556,36,216,3.3
2012,4,8,16,0,323,325,33,208.3,3.4
2012,4,8,17,0,18,100,31,199.5,3.2
2012,4,8,18,0,0,0,30,194.1,3.2
2012,4,8,19,0,0,0,29,190.1,3.3
2012,4,8,20,0,0,0,28,187.6,3.4
2012,4,8,21,0,0,0,28,187,3.5
2012,4,8,22,0,0,0,27,187.1,3.5
2012,4,8,23,0,0,0,26,187.2,3.5
2012,4,9,0,0,0,0,25,186.7,3.4
2012,4,9,1,0,0,0,24,185.9,3.3
2012,4,9,2,0,0,0,24,186.8,3.2
2012,4,9,3,0,0,0,23,188.5,2.9
2012,4,9,4,0,0,0,23,190.6,2.7
2012,4,9,5,0,0,0,23,193.3,2.4
2012,4,9,6,0,70,79,25,200.2,2.1
2012,4,9,7,0,303,303,29,211.7,2.2
2012,4,9,8,0,536,536,33,221.8,2.4
2012,4,9,9,0,738,738,37,227.7,2.4
2012,4,9,10,0,886,886,38,230.8,2.5
2012,4,9,11,0,967,967,39,232.3,2.6
2012,4,9,12,0,971,971,39,233.7,2.7
2012,4,9,13,0,900,900,38,230.8,2.8
2012,4,9,14,0,759,759,37,226.9,2.8
2012,4,9,15,0,562,562,36,221.1,2.8
2012,4,9,16,0,330,332,34,213.8,2.9
2012,4,9,17,0,18,103,32,203.5,2.9
2012,4,9,18,0,0,4,30,192.5,3.1
2012,4,9,19,0,0,0,29,187.8,3.2
2012,4,9,20,0,0,0,28,185.5,3.1
2012,4,9,21,0,0,0,27,184.7,3
2012,4,9,22,0,0,0,26,185.4,2.9
2012,4,9,23,0,0,0,25,186.7,2.8
2012,4,10,0,0,0,0,25,187,2.6
2012,4,10,1,0,0,0,24,185.9,2.5
2012,4,10,2,0,0,0,23,185.5,2.5
2012,4,10,3,0,0,0,23,185.3,2.6
2012,4,10,4,0,0,0,22,184.9,2.7
2012,4,10,5,0,0,0,22,186.2,2.7
2012,4,10,6,0,60,83,25,191.4,2.6
2012,4,10,7,0,297,307,29,201.4,2.8
2012,4,10,8,0,539,539,33,212.2,2.8
2012,4,10,9,0,740,740,37,222.2,2.8
2012,4,10,10,0,886,886,39,230,2.9
2012,4,10,11,0,965,965,40,235.7,2.9
2012,4,10,12,0,967,967,40,239.5,2.9
2012,4,10,13,0,895,895,40,240.9,2.9
2012,4,10,14,0,754,754,40,238.5,2.8
2012,4,10,15,0,557,557,39,230.6,2.8
2012,4,10,16,0,324,328,37,219.7,2.9
2012,4,10,17,0,85,102,34,198.7,3
2012,4,10,18,0,0,4,32,181.4,3.5
2012,4,10,19,0,0,0,31,175.1,3.9
2012,4,10,20,0,0,0,29,173.9,4
2012,4,10,21,0,0,0,28,175.8,4.1
2012,4,10,22,0,0,0,27,179.1,4
2012,4,10,23,0,0,0,26,183,3.7
2012,4,11,0,0,0,0,25,187.2,3.5
2012,4,11,1,0,0,0,24,191.2,3.3
2012,4,11,2,0,0,0,24,193.6,3.2
2012,4,11,3,0,0,0,23,194.2,3.1
2012,4,11,4,0,0,0,23,194.1,3
2012,4,11,5,0,0,0,23,192.8,2.9
2012,4,11,6,0,71,84,26,193.8,2.9
2012,4,11,7,0,307,307,29,198.8,3.2
2012,4,11,8,0,539,539,33,204.9,3.6
2012,4,11,9,0,740,740,36,210.8,3.8
2012,4,11,10,0,863,887,37,215.8,3.9
2012,4,11,11,0,965,965,36,218.6,4
2012,4,11,12,0,968,968,35,219.3,3.9
2012,4,11,13,0,896,896,34,217.1,3.9
2012,4,11,14,0,756,756,33,210.9,4
2012,4,11,15,0,561,561,32,204.1,4.1
2012,4,11,16,0,331,333,31,201.7,4
2012,4,11,17,0,91,105,29,198.6,3.7
2012,4,11,18,0,0,3,28,195.6,3.6
2012,4,11,19,0,0,0,27,194.8,3.5
2012,4,11,20,0,0,0,27,195.7,3.5
2012,4,11,21,0,0,0,26,196.9,3.5
2012,4,11,22,0,0,0,25,197.5,3.4
2012,4,11,23,0,0,0,25,198.2,3.3
2012,4,12,0,0,0,0,24,200,3.2
2012,4,12,1,0,0,0,24,202.9,3.1
2012,4,12,2,0,0,0,23,207.3,2.9
2012,4,12,3,0,0,0,23,214.1,2.8
2012,4,12,4,0,0,0,22,222.8,2.9
2012,4,12,5,0,0,0,22,230.9,2.9
2012,4,12,6,0,37,87,25,236.5,2.8
2012,4,12,7,0,215,311,29,239.3,3.2
2012,4,12,8,0,432,543,33,240.9,3.7
2012,4,12,9,0,707,743,36,244.1,4
2012,4,12,10,0,883,889,37,248.5,4.2
2012,4,12,11,0,963,967,36,253.3,4.2
2012,4,12,12,0,969,969,36,257.9,4.1
2012,4,12,13,0,886,897,34,262.9,3.8
2012,4,12,14,0,756,756,33,265.4,3.3
2012,4,12,15,0,561,561,33,263.2,2.8
2012,4,12,16,0,184,331,32,256.6,2.4
2012,4,12,17,0,86,104,30,246.1,2.1
2012,4,12,18,0,0,3,29,235.7,2
2012,4,12,19,0,0,0,29,226.3,2
2012,4,12,20,0,0,0,29,218.8,2.2
2012,4,12,21,0,0,0,28,213.6,2.3
2012,4,12,22,0,0,0,28,211,2.4
2012,4,12,23,0,0,0,27,210.2,2.5
2012,4,13,0,0,0,0,26,210,2.5
2012,4,13,1,0,0,0,26,210.1,2.6
2012,4,13,2,0,0,0,25,209.1,2.7
2012,4,13,3,0,0,0,24,207.8,2.7
2012,4,13,4,0,0,0,24,207.1,2.7
2012,4,13,5,0,0,0,23,207.6,2.6
2012,4,13,6,0,21,88,26,210.5,2.4
2012,4,13,7,0,218,310,29,217.9,2.6
2012,4,13,8,0,264,541,33,227.1,2.7
2012,4,13,9,0,194,740,33,234.7,2.7
2012,4,13,10,0,593,886,34,243.2,2.5
2012,4,13,11,0,431,963,33,249.4,2.4
2012,4,13,12,0,295,966,32,251.9,2.3
2012,4,13,13,0,895,895,32,244.2,2
2012,4,13,14,0,755,755,33,226.3,1.9
2012,4,13,15,0,390,561,33,208.4,2
2012,4,13,16,0,69,332,31,201.2,2.1
2012,4,13,17,0,20,105,29,200.7,2.2
2012,4,13,18,0,0,3,28,202.1,2.3
2012,4,13,19,0,0,0,27,204.1,2.2
2012,4,13,20,0,0,0,26,203.2,2.1
2012,4,13,21,0,0,0,25,197.4,2
2012,4,13,22,0,0,0,25,188.2,2
2012,4,13,23,0,0,0,24,179.7,2.1
2012,4,14,0,0,0,0,24,174.2,2.2
2012,4,14,1,0,0,0,23,170.9,2.3
2012,4,14,2,0,0,0,22,169.2,2.4
2012,4,14,3,0,0,0,22,165.6,2.4
2012,4,14,4,0,0,0,22,160.8,2.4
2012,4,14,5,0,0,0,22,155.9,2.4
2012,4,14,6,0,79,91,25,152.3,2.2
2012,4,14,7,0,316,316,29,158.9,2.3
2012,4,14,8,0,547,547,33,164,2.4
2012,4,14,9,0,745,745,36,169,2.2
2012,4,14,10,0,889,889,37,178,1.9
2012,4,14,11,0,965,965,38,188.8,1.8
2012,4,14,12,0,966,966,38,197.2,1.8
2012,4,14,13,0,892,892,37,202.1,2
2012,4,14,14,0,750,750,35,203.3,2
2012,4,14,15,0,555,555,33,200.3,2.2
2012,4,14,16,0,191,327,32,193.2,2.5
2012,4,14,17,0,19,103,30,188.4,2.7
2012,4,14,18,0,0,2,29,187.8,2.9
2012,4,14,19,0,0,0,28,188.7,2.9
2012,4,14,20,0,0,0,27,187.4,2.7
2012,4,14,21,0,0,0,26,186.1,2.4
2012,4,14,22,0,0,0,26,184.9,2.1
2012,4,14,23,0,0,0,25,184.3,2
2012,4,15,0,0,0,0,25,185.1,1.9
2012,4,15,1,0,0,0,24,188.3,1.8
2012,4,15,2,0,0,0,24,198.8,1.6
2012,4,15,3,0,0,0,24,212.5,1.4
2012,4,15,4,0,0,0,23,225.3,1.2
2012,4,15,5,0,0,0,24,236,1
2012,4,15,6,0,92,92,26,245.4,0.8
2012,4,15,7,0,316,316,30,249.1,1
2012,4,15,8,0,547,547,34,251.8,1
2012,4,15,9,0,746,746,37,264.1,1.1
2012,4,15,10,0,891,891,39,275.5,1.2
2012,4,15,11,0,969,969,41,282.3,1.3
2012,4,15,12,0,971,971,42,286.7,1.3
2012,4,15,13,0,898,898,42,291.8,1.4
2012,4,15,14,0,756,756,41,298.5,1.5
2012,4,15,15,0,559,559,39,302.9,1.5
2012,4,15,16,0,330,330,37,303.5,1.6
2012,4,15,17,0,94,105,35,292,1.4
2012,4,15,18,0,0,2,34,260.1,1.3
2012,4,15,19,0,0,0,33,231.3,1.6
2012,4,15,20,0,0,0,33,212.4,2
2012,4,15,21,0,0,0,32,201.1,2.4
2012,4,15,22,0,0,0,31,195.3,2.7
2012,4,15,23,0,0,0,30,193,2.7
2012,4,16,0,0,0,0,29,192.2,2.6
2012,4,16,1,0,0,0,27,192,2.4
2012,4,16,2,0,0,0,26,191.3,2.3
2012,4,16,3,0,0,0,25,190.3,2.2
2012,4,16,4,0,0,0,24,189,2.1
2012,4,16,5,0,0,0,24,188.8,2
2012,4,16,6,0,80,95,27,195.6,1.8
2012,4,16,7,0,320,320,32,216.2,1.8
2012,4,16,8,0,550,550,35,236,2
2012,4,16,9,0,747,747,39,249.8,2.2
2012,4,16,10,0,890,890,40,255.6,2.4
2012,4,16,11,0,965,965,40,258.8,2.6
2012,4,16,12,0,967,967,41,260.9,2.5
2012,4,16,13,0,894,894,41,261.1,2.4
2012,4,16,14,0,754,754,41,260.7,2.2
2012,4,16,15,0,559,559,40,257.8,2
2012,4,16,16,0,321,330,38,249.7,1.8
2012,4,16,17,0,71,105,35,225.6,1.7
2012,4,16,18,0,0,1,34,197,2.1
2012,4,16,19,0,0,0,34,187.5,2.6
2012,4,16,20,0,0,0,33,185.7,3
2012,4,16,21,0,0,0,32,185.8,3.3
2012,4,16,22,0,0,0,31,186.8,3.3
2012,4,16,23,0,0,0,29,188.5,3.3
2012,4,17,0,0,0,0,28,189.9,3.1
2012,4,17,1,0,0,0,27,191.6,2.8
2012,4,17,2,0,0,0,26,194,2.5
2012,4,17,3,0,0,0,26,198,2.3
2012,4,17,4,0,0,0,25,203.9,2.2
2012,4,17,5,0,0,0,26,210.7,2.1
2012,4,17,6,0,87,97,28,219.8,2
2012,4,17,7,0,322,322,33,231.4,2.5
2012,4,17,8,0,552,552,36,239.6,3.2
2012,4,17,9,0,750,750,39,244.1,3.5
2012,4,17,10,0,894,894,41,246.4,3.6
2012,4,17,11,0,970,970,42,247.6,3.6
2012,4,17,12,0,970,970,43,248.1,3.5
2012,4,17,13,0,897,897,43,247.7,3.3
2012,4,17,14,0,755,755,42,245.7,2.8
2012,4,17,15,0,560,560,41,241.2,2.3
2012,4,17,16,0,331,331,39,235.7,2.1
2012,4,17,17,0,95,106,36,225,2.2
2012,4,17,18,0,0,1,35,206.4,2.6
2012,4,17,19,0,0,0,34,194,3.1
2012,4,17,20,0,0,0,33,188.1,3.5
2012,4,17,21,0,0,0,32,186.4,3.7
2012,4,17,22,0,0,0,30,188.2,3.6
2012,4,17,23,0,0,0,29,192.5,3.4
2012,4,18,0,0,0,0,28,198.1,3.1
2012,4,18,1,0,0,0,28,204.5,2.8
2012,4,18,2,0,0,0,28,208.8,2.5
2012,4,18,3,0,0,0,27,212.2,2.3
2012,4,18,4,0,0,0,26,213.5,2.3
2012,4,18,5,0,0,4,26,212.3,2.2
2012,4,18,6,0,85,100,29,211.3,2
2012,4,18,7,0,325,325,34,218.1,2.4
2012,4,18,8,0,557,557,37,227.8,2.7
2012,4,18,9,0,756,756,40,234.8,2.9
2012,4,18,10,0,900,900,42,240,2.9
2012,4,18,11,0,976,976,43,242.6,2.7
2012,4,18,12,0,977,977,44,242.5,2.6
2012,4,18,13,0,902,902,43,242.6,2.5
2012,4,18,14,0,759,759,42,243.1,2.2
2012,4,18,15,0,561,561,40,241.9,2.1
2012,4,18,16,0,332,332,38,240.4,2.1
2012,4,18,17,0,86,107,36,232,2.1
2012,4,18,18,0,0,1,35,214.7,2.4
2012,4,18,19,0,0,0,34,202.5,2.9
2012,4,18,20,0,0,0,33,198.1,3.3
2012,4,18,21,0,0,0,32,197.9,3.5
2012,4,18,22,0,0,0,31,199.3,3.4
2012,4,18,23,0,0,0,30,201.7,3.3
2012,4,19,0,0,0,0,29,204.3,3.2
2012,4,19,1,0,0,0,28,207,2.9
2012,4,19,2,0,0,0,27,206.6,2.7
2012,4,19,3,0,0,0,26,203.7,2.5
2012,4,19,4,0,0,0,26,201.7,2.5
2012,4,19,5,0,0,3,26,200.6,2.5
2012,4,19,6,0,87,102,28,201.2,2.5
2012,4,19,7,0,317,326,33,208,2.9
2012,4,19,8,0,555,555,36,216.8,3.1
2012,4,19,9,0,752,752,39,223.5,3.2
2012,4,19,10,0,894,894,41,229.9,3.1
2012,4,19,11,0,968,968,42,236.7,3
2012,4,19,12,0,968,968,41,245,3.1
2012,4,19,13,0,893,893,40,252.3,3.1
2012,4,19,14,0,752,752,39,258.2,2.7
2012,4,19,15,0,557,557,38,263.4,2.3
2012,4,19,16,0,330,330,37,268.6,2
2012,4,19,17,0,92,106,35,271.6,1.9
2012,4,19,18,0,0,1,34,267.3,1.9
2012,4,19,19,0,0,0,33,257.8,2
2012,4,19,20,0,0,0,32,247.8,2.1
2012,4,19,21,0,0,0,32,238.2,2.3
