Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Temperature,Wind Direction,Wind Speed,
2013,3,26,13,0,886,886,42,290.5,1.2,N/A
2013,3,26,14,0,747,747,41,290,1.1,N/A
2013,3,26,15,0,551,551,39,288.2,1.1,N/A
2013,3,26,16,0,319,321,37,285.8,1,N/A
2013,3,26,17,0,75,93,35,273.9,0.8,N/A
2013,3,26,18,0,0,0,33,232.4,0.7,N/A
2013,3,26,19,0,0,0,33,195.1,1.2,N/A
2013,3,26,20,0,0,0,32,187.2,1.9,N/A
2013,3,26,21,0,0,0,31,187.4,2.5,N/A
2013,3,26,22,0,0,0,30,189.6,2.9,N/A
2013,3,26,23,0,0,0,29,192.2,3.1,N/A
2013,3,27,0,0,0,0,27,194.4,3,N/A
2013,3,27,1,0,0,0,26,196.2,2.8,N/A
2013,3,27,2,0,0,0,25,195.5,2.6,N/A
2013,3,27,3,0,0,0,24,193.6,2.4,N/A
2013,3,27,4,0,0,0,24,191.8,2.2,N/A
2013,3,27,5,0,0,0,24,190.7,2.1,N/A
2013,3,27,6,0,38,48,27,190.6,1.8,N/A
2013,3,27,7,0,243,265,31,200.2,1.9,N/A
2013,3,27,8,0,497,500,36,210.5,2.3,N/A
2013,3,27,9,0,706,706,39,216.1,2.3,N/A
2013,3,27,10,0,860,860,41,220.7,2.2,N/A
2013,3,27,11,0,945,945,42,223.8,2.2,N/A
2013,3,27,12,0,954,954,42,225.1,2.2,N/A
2013,3,27,13,0,886,886,42,224,2.2,N/A
2013,3,27,14,0,747,747,41,219.5,2.1,N/A
2013,3,27,15,0,551,551,39,211.7,2,N/A
2013,3,27,16,0,321,321,37,202.7,2.2,N/A
2013,3,27,17,0,76,93,34,191.6,2.6,N/A
2013,3,27,18,0,0,0,33,181.9,3.3,N/A
2013,3,27,19,0,0,0,32,177.2,3.8,N/A
2013,3,27,20,0,0,0,30,176.9,3.9,N/A
2013,3,27,21,0,0,0,29,179.7,3.8,N/A
2013,3,27,22,0,0,0,28,182.6,3.6,N/A
2013,3,27,23,0,0,0,27,185.3,3.1,N/A
2013,3,28,0,0,0,0,26,188.2,2.8,N/A
2013,3,28,1,0,0,0,25,190.8,2.6,N/A
2013,3,28,2,0,0,0,24,193,2.6,N/A
2013,3,28,3,0,0,0,24,194.6,2.5,N/A
2013,3,28,4,0,0,0,24,196.8,2.4,N/A
2013,3,28,5,0,0,0,23,199.6,2.3,N/A
2013,3,28,6,0,37,50,26,203.3,2.1,N/A
2013,3,28,7,0,241,266,31,209.6,2.4,N/A
2013,3,28,8,0,500,500,35,213.3,2.4,N/A
2013,3,28,9,0,705,705,38,213.1,2.2,N/A
2013,3,28,10,0,858,858,40,213.1,2,N/A
2013,3,28,11,0,943,943,42,213,1.9,N/A
2013,3,28,12,0,951,951,42,214.4,1.9,N/A
2013,3,28,13,0,883,883,42,217.5,2,N/A
2013,3,28,14,0,743,743,40,220.3,2.1,N/A
2013,3,28,15,0,548,548,38,222.1,2.1,N/A
2013,3,28,16,0,319,319,36,221.3,2.2,N/A
2013,3,28,17,0,76,93,35,211.8,2.4,N/A
2013,3,28,18,0,0,0,34,199,2.8,N/A
2013,3,28,19,0,0,0,32,193.1,3.3,N/A
2013,3,28,20,0,0,0,31,189.8,3.5,N/A
2013,3,28,21,0,0,0,29,188.6,3.5,N/A
2013,3,28,22,0,0,0,28,189.2,3.3,N/A
2013,3,28,23,0,0,0,27,190.9,2.9,N/A
2013,3,29,0,0,0,0,26,192.5,2.5,N/A
2013,3,29,1,0,0,0,25,192.3,2,N/A
2013,3,29,2,0,0,0,25,188.4,1.8,N/A
2013,3,29,3,0,0,0,25,181.8,1.6,N/A
2013,3,29,4,0,0,0,24,174.7,1.5,N/A
2013,3,29,5,0,0,0,24,167.4,1.5,N/A
2013,3,29,6,0,40,53,27,161.5,1.4,N/A
2013,3,29,7,0,245,273,32,177.2,1.4,N/A
2013,3,29,8,0,505,509,37,191.5,1.2,N/A
2013,3,29,9,0,714,717,40,203.3,1,N/A
2013,3,29,10,0,836,870,42,212.3,1.1,N/A
2013,3,29,11,0,799,955,43,218.1,1.2,N/A
2013,3,29,12,0,964,964,43,221.8,1.4,N/A
2013,3,29,13,0,894,894,43,223.8,1.6,N/A
2013,3,29,14,0,754,754,42,221.5,1.6,N/A
2013,3,29,15,0,556,556,40,217.9,1.6,N/A
2013,3,29,16,0,322,324,38,211.6,1.7,N/A
2013,3,29,17,0,77,96,35,199.6,2.1,N/A
2013,3,29,18,0,0,0,33,186,2.7,N/A
2013,3,29,19,0,0,0,32,176.9,3.2,N/A
2013,3,29,20,0,0,0,31,172.4,3.5,N/A
2013,3,29,21,0,0,0,29,170.6,3.4,N/A
2013,3,29,22,0,0,0,28,170.8,3.3,N/A
2013,3,29,23,0,0,0,26,172.8,3.1,N/A
2013,3,30,0,0,0,0,25,175.8,2.9,N/A
2013,3,30,1,0,0,0,25,179.5,2.6,N/A
2013,3,30,2,0,0,0,24,183.2,2.5,N/A
2013,3,30,3,0,0,0,23,185.3,2.4,N/A
2013,3,30,4,0,0,0,23,186.4,2.2,N/A
2013,3,30,5,0,0,0,23,187.3,2.1,N/A
2013,3,30,6,0,42,56,25,191.3,1.8,N/A
2013,3,30,7,0,261,277,30,204.5,1.8,N/A
2013,3,30,8,0,514,514,35,222.2,1.9,N/A
2013,3,30,9,0,722,722,39,232.9,1.9,N/A
2013,3,30,10,0,875,875,41,241.7,1.9,N/A
2013,3,30,11,0,959,959,42,248.9,1.9,N/A
2013,3,30,12,0,966,966,42,252.4,2,N/A
2013,3,30,13,0,896,896,42,253.9,2,N/A
2013,3,30,14,0,755,755,41,253.7,2.1,N/A
2013,3,30,15,0,558,558,39,251.8,2.2,N/A
2013,3,30,16,0,326,326,37,248.4,2.2,N/A
2013,3,30,17,0,78,96,34,238.9,2.2,N/A
2013,3,30,18,0,0,0,33,218.6,2.4,N/A
2013,3,30,19,0,0,0,32,201.9,2.9,N/A
2013,3,30,20,0,0,0,31,192.7,3.4,N/A
2013,3,30,21,0,0,0,30,187.9,3.5,N/A
2013,3,30,22,0,0,0,28,186.7,3.4,N/A
2013,3,30,23,0,0,0,27,187,3,N/A
2013,3,31,0,0,0,0,26,187.9,2.6,N/A
2013,3,31,1,0,0,0,25,190.2,2.1,N/A
2013,3,31,2,0,0,0,25,196.3,1.7,N/A
2013,3,31,3,0,0,0,24,207.1,1.4,N/A
2013,3,31,4,0,0,0,24,221.1,1.1,N/A
2013,3,31,5,0,0,0,24,232.5,0.9,N/A
2013,3,31,6,0,49,57,26,242.5,0.8,N/A
2013,3,31,7,0,259,275,31,259.9,1.1,N/A
2013,3,31,8,0,509,509,35,263.4,1.3,N/A
2013,3,31,9,0,714,714,38,255.2,1.3,N/A
2013,3,31,10,0,866,866,41,250.3,1.5,N/A
2013,3,31,11,0,950,950,42,249.5,1.6,N/A
2013,3,31,12,0,958,958,42,250.6,1.8,N/A
2013,3,31,13,0,889,889,42,251,1.8,N/A
2013,3,31,14,0,749,749,41,254.6,1.8,N/A
2013,3,31,15,0,553,553,40,256.7,1.7,N/A
2013,3,31,16,0,323,323,38,254.4,1.5,N/A
2013,3,31,17,0,79,96,35,240.9,1.5,N/A
2013,3,31,18,0,0,0,33,212.6,1.8,N/A
2013,3,31,19,0,0,0,32,196.4,2.5,N/A
2013,3,31,20,0,0,0,31,191.5,2.9,N/A
2013,3,31,21,0,0,0,30,190.1,3.2,N/A
2013,3,31,22,0,0,0,29,190.7,3.2,N/A
2013,3,31,23,0,0,0,28,192.3,3,N/A
2013,4,1,0,0,0,0,26,194.5,2.8,N/A
2013,4,1,1,0,0,0,25,196.9,2.4,N/A
2013,4,1,2,0,0,0,25,200.1,2.1,N/A
2013,4,1,3,0,0,0,24,203.9,1.8,N/A
2013,4,1,4,0,0,0,24,208.6,1.5,N/A
2013,4,1,5,0,0,0,24,212.8,1.3,N/A
2013,4,1,6,0,48,58,26,222.2,1.1,N/A
2013,4,1,7,0,254,276,31,240,1.1,N/A
2013,4,1,8,0,509,509,36,263.5,1.3,N/A
2013,4,1,9,0,713,713,39,271.7,1.4,N/A
2013,4,1,10,0,865,865,41,270.7,1.4,N/A
2013,4,1,11,0,948,948,43,267.4,1.4,N/A
2013,4,1,12,0,955,955,43,264.4,1.4,N/A
2013,4,1,13,0,885,885,43,262.7,1.4,N/A
2013,4,1,14,0,745,745,42,261.3,1.5,N/A
2013,4,1,15,0,549,549,40,258.9,1.6,N/A
2013,4,1,16,0,317,319,38,254.7,1.7,N/A
2013,4,1,17,0,76,94,35,241.9,1.9,N/A
2013,4,1,18,0,0,0,34,220.9,2.2,N/A
2013,4,1,19,0,0,0,33,206.3,2.7,N/A
2013,4,1,20,0,0,0,32,197.2,3,N/A
2013,4,1,21,0,0,0,31,191.5,3.1,N/A
2013,4,1,22,0,0,0,30,188.9,3.1,N/A
2013,4,1,23,0,0,0,28,187.8,2.9,N/A
2013,4,2,0,0,0,0,27,186.5,2.6,N/A
2013,4,2,1,0,0,0,26,183.7,2.2,N/A
2013,4,2,2,0,0,0,26,177.7,2,N/A
2013,4,2,3,0,0,0,25,169.9,1.8,N/A
2013,4,2,4,0,0,0,24,163.3,1.7,N/A
2013,4,2,5,0,0,0,24,160.2,1.6,N/A
2013,4,2,6,0,36,60,27,163.3,1.3,N/A
2013,4,2,7,0,221,279,32,178.9,1.2,N/A
2013,4,2,8,0,314,512,36,196.3,1,N/A
2013,4,2,9,0,714,717,39,212.6,1,N/A
2013,4,2,10,0,861,869,41,222.6,1.1,N/A
2013,4,2,11,0,952,952,42,226.2,1.3,N/A
2013,4,2,12,0,959,959,43,228.4,1.5,N/A
2013,4,2,13,0,889,889,42,232.8,1.6,N/A
2013,4,2,14,0,748,748,41,236.6,1.8,N/A
2013,4,2,15,0,552,552,39,238.8,1.9,N/A
2013,4,2,16,0,322,322,37,239.2,2.1,N/A
2013,4,2,17,0,76,95,35,233.7,2.2,N/A
2013,4,2,18,0,0,0,33,219.5,2.6,N/A
2013,4,2,19,0,0,0,32,208.3,3.1,N/A
2013,4,2,20,0,0,0,31,200.1,3.2,N/A
2013,4,2,21,0,0,0,30,193.8,3.1,N/A
2013,4,2,22,0,0,0,29,189.6,3,N/A
2013,4,2,23,0,0,0,28,187.5,2.8,N/A
2013,4,3,0,0,0,0,27,187.4,2.5,N/A
2013,4,3,1,0,0,0,26,187.4,2.1,N/A
2013,4,3,2,0,0,0,25,184.8,1.9,N/A
2013,4,3,3,0,0,0,24,179.9,1.8,N/A
2013,4,3,4,0,0,0,24,174.9,1.5,N/A
2013,4,3,5,0,0,0,24,170.7,1.2,N/A
2013,4,3,6,0,62,63,26,174.7,0.9,N/A
2013,4,3,7,0,268,283,31,188.3,0.8,N/A
2013,4,3,8,0,512,517,36,171.5,0.5,N/A
2013,4,3,9,0,717,723,39,157.7,0.4,N/A
2013,4,3,10,0,876,876,41,181.2,0.4,N/A
2013,4,3,11,0,960,960,42,203.8,0.7,N/A
2013,4,3,12,0,965,968,43,216.4,1,N/A
2013,4,3,13,0,898,898,42,225.9,1.3,N/A
2013,4,3,14,0,756,757,41,233.3,1.7,N/A
2013,4,3,15,0,559,559,39,238.9,2,N/A
2013,4,3,16,0,319,327,37,242.8,2.3,N/A
2013,4,3,17,0,77,98,34,240.7,2.5,N/A
2013,4,3,18,0,0,0,33,228.4,2.7,N/A
2013,4,3,19,0,0,0,32,216.8,3,N/A
2013,4,3,20,0,0,0,31,210.1,3.3,N/A
2013,4,3,21,0,0,0,30,207.2,3.4,N/A
2013,4,3,22,0,0,0,29,206,3.3,N/A
2013,4,3,23,0,0,0,28,206.4,3.1,N/A
2013,4,4,0,0,0,0,27,207.4,2.9,N/A
2013,4,4,1,0,0,0,26,208.5,2.6,N/A
2013,4,4,2,0,0,0,25,211.9,2.3,N/A
2013,4,4,3,0,0,0,24,217.5,2,N/A
2013,4,4,4,0,0,0,24,226,1.7,N/A
2013,4,4,5,0,0,0,24,238.3,1.5,N/A
2013,4,4,6,0,56,66,27,252.5,1.3,N/A
2013,4,4,7,0,284,288,31,261.5,1.6,N/A
2013,4,4,8,0,523,523,36,260.2,2.2,N/A
2013,4,4,9,0,726,726,39,260.3,2.3,N/A
2013,4,4,10,0,877,877,40,261.2,2.5,N/A
2013,4,4,11,0,959,959,42,261.3,2.6,N/A
2013,4,4,12,0,965,965,42,261.1,2.6,N/A
2013,4,4,13,0,894,894,42,261.2,2.5,N/A
2013,4,4,14,0,753,753,41,261,2.5,N/A
2013,4,4,15,0,556,556,40,258.6,2.5,N/A
2013,4,4,16,0,320,325,37,254.6,2.5,N/A
2013,4,4,17,0,83,97,35,247.8,2.4,N/A
2013,4,4,18,0,0,0,33,232.8,2.4,N/A
2013,4,4,19,0,0,0,32,217.1,2.7,N/A
2013,4,4,20,0,0,0,32,206.3,3.1,N/A
2013,4,4,21,0,0,0,31,199.6,3.3,N/A
2013,4,4,22,0,0,0,30,195.4,3.4,N/A
2013,4,4,23,0,0,0,28,193.6,3.2,N/A
2013,4,5,0,0,0,0,27,193.3,2.9,N/A
2013,4,5,1,0,0,0,27,194.9,2.5,N/A
2013,4,5,2,0,0,0,26,197.3,2.1,N/A
2013,4,5,3,0,0,0,25,200.9,1.7,N/A
2013,4,5,4,0,0,0,25,206.4,1.4,N/A
2013,4,5,5,0,0,0,25,213.7,1.1,N/A
2013,4,5,6,0,55,68,28,229.1,0.8,N/A
2013,4,5,7,0,269,291,33,275.7,0.8,N/A
2013,4,5,8,0,519,527,37,308.2,0.7,N/A
2013,4,5,9,0,729,733,40,319.7,0.6,N/A
2013,4,5,10,0,880,886,42,309,0.6,N/A
2013,4,5,11,0,969,969,44,293.7,0.7,N/A
2013,4,5,12,0,976,976,44,287.2,0.9,N/A
2013,4,5,13,0,895,905,44,289.6,1.1,N/A
2013,4,5,14,0,752,763,43,291.5,1.4,N/A
2013,4,5,15,0,563,563,41,293.2,1.6,N/A
2013,4,5,16,0,321,330,38,295,1.7,N/A
2013,4,5,17,0,74,100,35,292.6,1.7,N/A
2013,4,5,18,0,0,0,34,279.4,1.4,N/A
2013,4,5,19,0,0,0,33,249.8,1,N/A
2013,4,5,20,0,0,0,32,208.3,1,N/A
2013,4,5,21,0,0,0,31,183.6,1.4,N/A
2013,4,5,22,0,0,0,30,177.3,1.8,N/A
2013,4,5,23,0,0,0,29,177.8,2,N/A
2013,4,6,0,0,0,0,28,181.2,2.1,N/A
2013,4,6,1,0,0,0,27,186.1,2.1,N/A
2013,4,6,2,0,0,0,27,189.4,1.9,N/A
2013,4,6,3,0,0,0,26,191.9,1.7,N/A
2013,4,6,4,0,0,0,26,195.9,1.4,N/A
2013,4,6,5,0,0,0,26,203.9,1,N/A
2013,4,6,6,0,62,71,29,238.8,0.7,N/A
2013,4,6,7,0,279,296,33,308.7,0.8,N/A
2013,4,6,8,0,516,534,37,340.9,1.2,N/A
2013,4,6,9,0,721,742,40,349.4,1.4,N/A
2013,4,6,10,0,877,897,42,348.6,1.4,N/A
2013,4,6,11,0,968,983,44,342.2,1.5,N/A
2013,4,6,12,0,963,991,44,339.8,1.6,N/A
2013,4,6,13,0,896,920,43,343.1,1.8,N/A
2013,4,6,14,0,745,778,42,346.6,2,N/A
2013,4,6,15,0,542,577,40,350.4,2.1,N/A
2013,4,6,16,0,295,340,38,356.6,2.1,N/A
2013,4,6,17,0,75,104,35,8.9,2.1,N/A
2013,4,6,18,0,0,0,33,36.2,1.9,N/A
2013,4,6,19,0,0,0,32,68.4,2.1,N/A
2013,4,6,20,0,0,0,31,92.2,2.3,N/A
2013,4,6,21,0,0,0,29,111.6,2.5,N/A
2013,4,6,22,0,0,0,28,129.3,2.7,N/A
2013,4,6,23,0,0,0,27,142.4,2.8,N/A
2013,4,7,0,0,0,0,26,152,2.8,N/A
2013,4,7,1,0,0,0,25,160.1,2.7,N/A
2013,4,7,2,0,0,0,24,164,2.5,N/A
2013,4,7,3,0,0,0,24,164.5,2.3,N/A
2013,4,7,4,0,0,0,23,164,2.1,N/A
2013,4,7,5,0,0,0,23,162.5,1.9,N/A
2013,4,7,6,0,60,75,27,163.9,1.5,N/A
2013,4,7,7,0,264,304,32,176.6,1.3,N/A
2013,4,7,8,0,507,542,37,194.3,0.8,N/A
2013,4,7,9,0,711,749,41,235.4,0.5,N/A
2013,4,7,10,0,879,900,43,270.5,0.5,N/A
2013,4,7,11,0,964,981,44,284,0.7,N/A
2013,4,7,12,0,964,985,44,296.8,0.7,N/A
2013,4,7,13,0,897,912,44,314.8,0.7,N/A
2013,4,7,14,0,753,768,43,316.1,0.7,N/A
2013,4,7,15,0,550,568,41,311.6,0.8,N/A
2013,4,7,16,0,323,333,39,307.5,0.8,N/A
2013,4,7,17,0,75,102,35,277.9,0.5,N/A
2013,4,7,18,0,0,0,34,193.9,0.8,N/A
2013,4,7,19,0,0,0,33,176.7,1.8,N/A
2013,4,7,20,0,0,0,31,175.8,2.6,N/A
2013,4,7,21,0,0,0,30,177.7,3,N/A
2013,4,7,22,0,0,0,29,180.1,3.1,N/A
2013,4,7,23,0,0,0,28,182,3,N/A
2013,4,8,0,0,0,0,27,183.8,2.7,N/A
2013,4,8,1,0,0,0,26,185.1,2.3,N/A
2013,4,8,2,0,0,0,26,180.9,2,N/A
2013,4,8,3,0,0,0,25,172.8,1.8,N/A
2013,4,8,4,0,0,0,25,165.1,1.7,N/A
2013,4,8,5,0,0,0,25,159.5,1.7,N/A
2013,4,8,6,0,55,76,28,159.4,1.6,N/A
2013,4,8,7,0,274,300,33,166,1.5,N/A
2013,4,8,8,0,523,536,37,171.6,1.3,N/A
2013,4,8,9,0,732,741,40,180.3,1.1,N/A
2013,4,8,10,0,882,891,43,195.3,1,N/A
2013,4,8,11,0,966,972,44,213.7,0.9,N/A
2013,4,8,12,0,972,975,44,232.1,0.9,N/A
2013,4,8,13,0,900,900,44,247.5,1,N/A
2013,4,8,14,0,756,756,43,254.3,1.1,N/A
2013,4,8,15,0,557,557,41,255.3,1.2,N/A
2013,4,8,16,0,317,326,38,242,1.4,N/A
2013,4,8,17,0,76,99,36,212.4,2,N/A
2013,4,8,18,0,0,0,34,193.5,3,N/A
2013,4,8,19,0,0,0,33,187,3.6,N/A
2013,4,8,20,0,0,0,31,186.2,3.9,N/A
2013,4,8,21,0,0,0,30,187.8,3.8,N/A
2013,4,8,22,0,0,0,28,189.7,3.4,N/A
2013,4,8,23,0,0,0,27,192.1,2.8,N/A
2013,4,9,0,0,0,0,27,195.4,2.1,N/A
2013,4,9,1,0,0,0,26,199.8,1.6,N/A
2013,4,9,2,0,0,0,26,200.4,1.4,N/A
2013,4,9,3,0,0,0,25,197.8,1.3,N/A
2013,4,9,4,0,0,0,25,193.7,1.3,N/A
2013,4,9,5,0,0,0,25,191.3,1.3,N/A
2013,4,9,6,0,62,78,28,197.3,1.2,N/A
2013,4,9,7,0,284,303,33,220,1,N/A
2013,4,9,8,0,532,539,37,232.8,1,N/A
2013,4,9,9,0,739,743,40,240.4,1,N/A
2013,4,9,10,0,892,892,42,245.8,1.2,N/A
2013,4,9,11,0,967,971,44,247.5,1.5,N/A
2013,4,9,12,0,967,972,44,248.2,1.8,N/A
2013,4,9,13,0,896,896,44,248.6,1.9,N/A
2013,4,9,14,0,752,752,42,252.3,2,N/A
2013,4,9,15,0,554,554,41,254.8,2,N/A
2013,4,9,16,0,324,325,38,250.7,2,N/A
2013,4,9,17,0,72,99,36,233.4,2.1,N/A
2013,4,9,18,0,0,3,35,209.5,2.5,N/A
2013,4,9,19,0,0,0,34,197.2,3,N/A
2013,4,9,20,0,0,0,32,192,3.4,N/A
2013,4,9,21,0,0,0,31,189.4,3.5,N/A
2013,4,9,22,0,0,0,29,188.5,3.3,N/A
2013,4,9,23,0,0,0,28,189.7,3.1,N/A
2013,4,10,0,0,0,0,27,190.5,2.7,N/A
2013,4,10,1,0,0,0,26,190.8,2.3,N/A
2013,4,10,2,0,0,0,26,192.4,2,N/A
2013,4,10,3,0,0,0,25,194.3,1.8,N/A
2013,4,10,4,0,0,0,25,195.9,1.7,N/A
2013,4,10,5,0,0,0,25,197.7,1.7,N/A
2013,4,10,6,0,60,79,27,208,1.7,N/A
2013,4,10,7,0,281,301,31,220.4,1.7,N/A
2013,4,10,8,0,523,533,36,235.4,1.7,N/A
2013,4,10,9,0,726,735,39,243.8,1.6,N/A
2013,4,10,10,0,880,882,41,249.8,1.7,N/A
2013,4,10,11,0,961,961,43,253.3,1.9,N/A
2013,4,10,12,0,964,964,43,255.9,2,N/A
2013,4,10,13,0,891,891,42,256.4,2.2,N/A
2013,4,10,14,0,749,749,42,255.9,2.2,N/A
2013,4,10,15,0,553,553,40,255.5,2.2,N/A
2013,4,10,16,0,325,325,38,253.8,2.2,N/A
2013,4,10,17,0,82,100,36,245.8,2.3,N/A
2013,4,10,18,0,0,3,34,228.7,2.6,N/A
2013,4,10,19,0,0,0,34,216.9,3.1,N/A
2013,4,10,20,0,0,0,33,210.1,3.5,N/A
2013,4,10,21,0,0,0,31,207.4,3.7,N/A
2013,4,10,22,0,0,0,30,208.1,3.7,N/A
2013,4,10,23,0,0,0,29,210.8,3.5,N/A
2013,4,11,0,0,0,0,28,214.9,3.2,N/A
2013,4,11,1,0,0,0,27,219.3,2.8,N/A
2013,4,11,2,0,0,0,26,221.6,2.6,N/A
2013,4,11,3,0,0,0,26,222,2.4,N/A
2013,4,11,4,0,0,0,25,221.5,2.2,N/A
2013,4,11,5,0,0,0,25,220.2,2.1,N/A
2013,4,11,6,0,63,81,27,222.7,2,N/A
2013,4,11,7,0,278,304,31,227.6,2.1,N/A
2013,4,11,8,0,532,535,35,233.6,2.1,N/A
2013,4,11,9,0,728,736,39,243.7,1.9,N/A
2013,4,11,10,0,882,882,42,247.5,1.8,N/A
2013,4,11,11,0,961,961,43,248.1,1.6,N/A
2013,4,11,12,0,964,964,44,246.1,1.5,N/A
2013,4,11,13,0,892,892,43,242.3,1.4,N/A
2013,4,11,14,0,750,750,42,242.5,1.4,N/A
2013,4,11,15,0,554,554,41,243.5,1.5,N/A
2013,4,11,16,0,326,326,38,242.3,1.7,N/A
2013,4,11,17,0,83,101,36,236.4,1.9,N/A
2013,4,11,18,0,0,3,35,222.7,2.4,N/A
2013,4,11,19,0,0,0,34,212.3,2.9,N/A
2013,4,11,20,0,0,0,34,205.8,3.2,N/A
2013,4,11,21,0,0,0,32,202.3,3.3,N/A
2013,4,11,22,0,0,0,31,200.2,3.2,N/A
2013,4,11,23,0,0,0,29,198.6,3.1,N/A
2013,4,12,0,0,0,0,28,196,2.8,N/A
2013,4,12,1,0,0,0,27,192.2,2.4,N/A
2013,4,12,2,0,0,0,26,184.3,2.2,N/A
2013,4,12,3,0,0,0,25,176.3,2.1,N/A
2013,4,12,4,0,0,0,25,170,2.2,N/A
2013,4,12,5,0,0,0,25,165.7,2.2,N/A
2013,4,12,6,0,65,83,28,165.5,2.3,N/A
2013,4,12,7,0,281,304,32,168.5,2.4,N/A
2013,4,12,8,0,516,533,36,175.8,2.3,N/A
2013,4,12,9,0,731,732,39,182.4,2,N/A
2013,4,12,10,0,872,877,42,188.6,1.8,N/A
2013,4,12,11,0,955,955,43,193.2,1.6,N/A
2013,4,12,12,0,957,957,44,196.3,1.6,N/A
2013,4,12,13,0,885,885,43,197.7,1.5,N/A
2013,4,12,14,0,744,744,42,195.6,1.5,N/A
2013,4,12,15,0,550,550,40,193.1,1.6,N/A
2013,4,12,16,0,320,323,38,189.6,1.9,N/A
2013,4,12,17,0,79,100,36,182.2,2.3,N/A
2013,4,12,18,0,0,3,35,176.6,3,N/A
2013,4,12,19,0,0,0,34,176.1,3.5,N/A
2013,4,12,20,0,0,0,33,177.4,3.7,N/A
2013,4,12,21,0,0,0,31,179.9,3.7,N/A
2013,4,12,22,0,0,0,30,183.3,3.7,N/A
2013,4,12,23,0,0,0,28,186.9,3.3,N/A
2013,4,13,0,0,0,0,28,190,2.8,N/A
2013,4,13,1,0,0,0,27,193.7,2.3,N/A
2013,4,13,2,0,0,0,26,196.8,2.1,N/A
2013,4,13,3,0,0,0,26,198.2,2.1,N/A
2013,4,13,4,0,0,0,25,198.2,2.1,N/A
2013,4,13,5,0,0,0,25,197.7,2.1,N/A
2013,4,13,6,0,63,86,27,200.3,2.2,N/A
2013,4,13,7,0,284,309,31,205.7,2.4,N/A
2013,4,13,8,0,526,539,36,210.6,2.2,N/A
2013,4,13,9,0,733,739,39,214.4,1.8,N/A
2013,4,13,10,0,886,886,42,217.9,1.5,N/A
2013,4,13,11,0,964,964,43,217.2,1.2,N/A
2013,4,13,12,0,967,967,44,212.6,1,N/A
2013,4,13,13,0,894,894,44,211.6,0.8,N/A
2013,4,13,14,0,752,752,43,207.8,0.8,N/A
2013,4,13,15,0,555,555,40,200.1,0.9,N/A
2013,4,13,16,0,326,326,38,190.8,1.3,N/A
2013,4,13,17,0,75,102,36,178.4,2,N/A
2013,4,13,18,0,0,2,35,171.9,3,N/A
2013,4,13,19,0,0,0,34,169.1,3.7,N/A
2013,4,13,20,0,0,0,32,168,3.8,N/A
2013,4,13,21,0,0,0,30,168.1,3.8,N/A
2013,4,13,22,0,0,0,29,169.2,3.6,N/A
2013,4,13,23,0,0,0,28,170.3,3.1,N/A
2013,4,14,0,0,0,0,27,170.9,2.6,N/A
2013,4,14,1,0,0,0,26,171.1,2.3,N/A
2013,4,14,2,0,0,0,25,166.4,2.1,N/A
2013,4,14,3,0,0,0,25,157.7,2,N/A
2013,4,14,4,0,0,0,24,147.4,2,N/A
2013,4,14,5,0,0,0,24,137.8,2,N/A
2013,4,14,6,0,50,89,27,132.1,2.1,N/A
2013,4,14,7,0,288,312,32,126.6,2.2,N/A
2013,4,14,8,0,529,543,37,114.8,2.3,N/A
2013,4,14,9,0,723,744,40,115.2,2.2,N/A
2013,4,14,10,0,891,891,42,124.4,2.1,N/A
2013,4,14,11,0,970,970,43,141.3,1.9,N/A
2013,4,14,12,0,973,973,44,162,1.9,N/A
2013,4,14,13,0,899,899,43,180.4,2.1,N/A
2013,4,14,14,0,755,755,42,187.8,2.6,N/A
2013,4,14,15,0,556,556,40,189.7,3.1,N/A
2013,4,14,16,0,327,327,37,188.8,3.7,N/A
2013,4,14,17,0,86,102,35,184.7,4.3,N/A
2013,4,14,18,0,0,2,33,179.3,4.5,N/A
2013,4,14,19,0,0,0,32,176,4.5,N/A
2013,4,14,20,0,0,0,30,174.5,4.1,N/A
2013,4,14,21,0,0,0,29,173.1,3.5,N/A
2013,4,14,22,0,0,0,28,171.8,2.9,N/A
2013,4,14,23,0,0,0,27,172.4,2.6,N/A
2013,4,15,0,0,0,0,26,174.4,2.4,N/A
2013,4,15,1,0,0,0,26,176.7,2.2,N/A
2013,4,15,2,0,0,0,25,180.8,1.9,N/A
2013,4,15,3,0,0,0,25,186.5,1.6,N/A
2013,4,15,4,0,0,0,24,192,1.4,N/A
2013,4,15,5,0,0,0,24,196.9,1.2,N/A
2013,4,15,6,0,73,90,27,208,1,N/A
2013,4,15,7,0,309,313,32,226.1,1,N/A
2013,4,15,8,0,543,543,36,234.6,0.9,N/A
2013,4,15,9,0,741,741,39,236.8,0.8,N/A
2013,4,15,10,0,887,887,41,241.8,0.9,N/A
2013,4,15,11,0,965,965,43,247.9,1.1,N/A
2013,4,15,12,0,967,967,43,253.6,1.3,N/A
2013,4,15,13,0,894,894,43,259.5,1.6,N/A
2013,4,15,14,0,753,753,42,261,1.8,N/A
2013,4,15,15,0,556,556,40,258.6,2,N/A
2013,4,15,16,0,328,328,38,252.1,2.2,N/A
2013,4,15,17,0,91,103,36,238.5,2.4,N/A
2013,4,15,18,0,0,2,35,218.4,2.7,N/A
2013,4,15,19,0,0,0,34,205.8,3.3,N/A
