Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Temperature,Wind Direction,Wind Speed,
2014,3,12,14,0,600,732,35,333.2,1.6,N/A
2014,3,12,15,0,534,538,33,341.4,2,N/A
2014,3,12,16,0,240,308,31,344,2.4,N/A
2014,3,12,17,0,34,83,30,343.3,2.5,N/A
2014,3,12,18,0,0,0,29,348,2.3,N/A
2014,3,12,19,0,0,0,28,355.2,1.9,N/A
2014,3,12,20,0,0,0,27,1.5,1.6,N/A
2014,3,12,21,0,0,0,26,7.8,1.5,N/A
2014,3,12,22,0,0,0,26,17.2,1.4,N/A
2014,3,12,23,0,0,0,25,24.6,1.4,N/A
2014,3,13,0,0,0,0,25,26.1,1.5,N/A
2014,3,13,1,0,0,0,24,21.5,1.5,N/A
2014,3,13,2,0,0,0,24,13.1,1.4,N/A
2014,3,13,3,0,0,0,23,4.8,1.2,N/A
2014,3,13,4,0,0,0,23,350.7,1.2,N/A
2014,3,13,5,0,0,0,22,342,1.3,N/A
2014,3,13,6,0,19,19,23,342.6,1.3,N/A
2014,3,13,7,0,140,219,26,342.1,1.4,N/A
2014,3,13,8,0,262,452,29,346.3,1.6,N/A
2014,3,13,9,0,424,661,31,355.5,1.7,N/A
2014,3,13,10,0,358,820,33,4.4,1.7,N/A
2014,3,13,11,0,492,911,34,8.1,1.7,N/A
2014,3,13,12,0,451,925,35,10.9,1.6,N/A
2014,3,13,13,0,498,863,35,16.7,1.6,N/A
2014,3,13,14,0,594,729,34,20.1,1.8,N/A
2014,3,13,15,0,289,537,32,22.9,2,N/A
2014,3,13,16,0,160,309,30,27.4,2.2,N/A
2014,3,13,17,0,43,84,28,34.4,2.2,N/A
2014,3,13,18,0,0,0,27,42.8,2.3,N/A
2014,3,13,19,0,0,0,26,52,2.3,N/A
2014,3,13,20,0,0,0,25,60.7,2.4,N/A
2014,3,13,21,0,0,0,25,67.3,2.5,N/A
2014,3,13,22,0,0,0,24,71.9,2.6,N/A
2014,3,13,23,0,0,0,23,74.8,2.5,N/A
2014,3,14,0,0,0,0,23,76.1,2.5,N/A
2014,3,14,1,0,0,0,23,76.5,2.4,N/A
2014,3,14,2,0,0,0,22,79.3,2.2,N/A
2014,3,14,3,0,0,0,22,83.2,1.9,N/A
2014,3,14,4,0,0,0,22,87.7,1.6,N/A
2014,3,14,5,0,0,0,22,94.9,1.4,N/A
2014,3,14,6,0,22,22,24,106,1.2,N/A
2014,3,14,7,0,225,225,28,132.7,0.7,N/A
2014,3,14,8,0,460,460,33,232.7,0.4,N/A
2014,3,14,9,0,671,671,35,285.4,0.7,N/A
2014,3,14,10,0,829,829,37,308.5,1,N/A
2014,3,14,11,0,920,920,38,321.8,1.2,N/A
2014,3,14,12,0,934,934,38,332.2,1.4,N/A
2014,3,14,13,0,870,870,38,339.2,1.6,N/A
2014,3,14,14,0,705,735,37,341.4,1.8,N/A
2014,3,14,15,0,541,541,35,345.6,1.9,N/A
2014,3,14,16,0,311,311,33,353.9,2,N/A
2014,3,14,17,0,66,86,30,4.7,2.1,N/A
2014,3,14,18,0,0,0,30,18.4,2.2,N/A
2014,3,14,19,0,0,0,29,32.8,2.2,N/A
2014,3,14,20,0,0,0,28,46.8,2.3,N/A
2014,3,14,21,0,0,0,27,57,2.4,N/A
2014,3,14,22,0,0,0,26,62.7,2.4,N/A
2014,3,14,23,0,0,0,25,66.4,2.4,N/A
2014,3,15,0,0,0,0,24,68.4,2.4,N/A
2014,3,15,1,0,0,0,24,68,2.4,N/A
2014,3,15,2,0,0,0,23,66.2,2.3,N/A
2014,3,15,3,0,0,0,23,64.7,2.2,N/A
2014,3,15,4,0,0,0,22,63.6,2.1,N/A
2014,3,15,5,0,0,0,22,62.7,2,N/A
2014,3,15,6,0,24,24,25,62.2,1.7,N/A
2014,3,15,7,0,232,232,29,53.1,1.1,N/A
2014,3,15,8,0,471,471,33,9.2,1.2,N/A
2014,3,15,9,0,684,684,36,346.9,1.3,N/A
2014,3,15,10,0,846,846,38,338.6,1.4,N/A
2014,3,15,11,0,938,938,39,335.6,1.5,N/A
2014,3,15,12,0,952,952,39,334.9,1.4,N/A
2014,3,15,13,0,886,886,39,335.9,1.4,N/A
2014,3,15,14,0,715,748,38,339.7,1.5,N/A
2014,3,15,15,0,551,551,36,347.2,1.7,N/A
2014,3,15,16,0,318,318,34,354.2,1.8,N/A
2014,3,15,17,0,72,88,31,1.7,1.9,N/A
2014,3,15,18,0,0,0,29,14.4,1.9,N/A
2014,3,15,19,0,0,0,28,27.2,1.9,N/A
2014,3,15,20,0,0,0,28,40.8,1.9,N/A
2014,3,15,21,0,0,0,27,51.5,1.9,N/A
2014,3,15,22,0,0,0,26,59.6,1.9,N/A
2014,3,15,23,0,0,0,25,65.5,1.9,N/A
2014,3,16,0,0,0,0,25,68.3,1.8,N/A
2014,3,16,1,0,0,0,24,68.8,1.8,N/A
2014,3,16,2,0,0,0,24,70.5,1.7,N/A
2014,3,16,3,0,0,0,24,75.7,1.5,N/A
2014,3,16,4,0,0,0,24,83.1,1.3,N/A
2014,3,16,5,0,0,0,24,92.4,1.1,N/A
2014,3,16,6,0,23,26,25,105.1,0.7,N/A
2014,3,16,7,0,234,234,29,79.4,0.2,N/A
2014,3,16,8,0,472,472,34,345,1.2,N/A
2014,3,16,9,0,684,684,36,340.5,1.9,N/A
2014,3,16,10,0,843,843,38,337.7,2.2,N/A
2014,3,16,11,0,934,934,39,335.1,2.3,N/A
2014,3,16,12,0,947,947,39,333.6,2.4,N/A
2014,3,16,13,0,269,882,39,334.7,2.5,N/A
2014,3,16,14,0,141,745,38,339.6,2.6,N/A
2014,3,16,15,0,508,549,36,347.9,2.6,N/A
2014,3,16,16,0,318,318,34,358.4,2.7,N/A
2014,3,16,17,0,73,89,30,11,2.6,N/A
2014,3,16,18,0,0,0,29,24.8,2.8,N/A
2014,3,16,19,0,0,0,28,36.1,2.8,N/A
2014,3,16,20,0,0,0,27,46.6,2.8,N/A
2014,3,16,21,0,0,0,26,54.7,2.7,N/A
2014,3,16,22,0,0,0,25,61.2,2.5,N/A
2014,3,16,23,0,0,0,25,67.6,2.2,N/A
2014,3,17,0,0,0,0,24,74.6,1.9,N/A
2014,3,17,1,0,0,0,24,83.1,1.6,N/A
2014,3,17,2,0,0,0,24,97.9,1.3,N/A
2014,3,17,3,0,0,0,24,123.2,1.1,N/A
2014,3,17,4,0,0,0,23,147.5,1.2,N/A
2014,3,17,5,0,0,0,23,165.5,1.3,N/A
2014,3,17,6,0,25,28,25,179.3,1.3,N/A
2014,3,17,7,0,234,241,29,201.1,1.1,N/A
2014,3,17,8,0,478,481,34,248.1,0.9,N/A
2014,3,17,9,0,694,694,37,288.5,0.9,N/A
2014,3,17,10,0,854,854,38,302.5,1.1,N/A
2014,3,17,11,0,944,944,40,306.5,1.1,N/A
2014,3,17,12,0,957,957,40,307.1,1,N/A
2014,3,17,13,0,874,891,40,306.4,0.9,N/A
2014,3,17,14,0,413,753,39,317.2,0.9,N/A
2014,3,17,15,0,555,555,37,333.5,1,N/A
2014,3,17,16,0,275,321,34,346.2,1.1,N/A
2014,3,17,17,0,47,90,31,356.3,1.2,N/A
2014,3,17,18,0,0,0,30,16.2,1.1,N/A
2014,3,17,19,0,0,0,29,38.9,1.2,N/A
2014,3,17,20,0,0,0,29,58.4,1.2,N/A
2014,3,17,21,0,0,0,28,78.3,1.2,N/A
2014,3,17,22,0,0,0,27,98.8,1.2,N/A
2014,3,17,23,0,0,0,26,117.7,1.3,N/A
2014,3,18,0,0,0,0,25,133.3,1.4,N/A
2014,3,18,1,0,0,0,24,145.8,1.6,N/A
2014,3,18,2,0,0,0,24,159.2,1.6,N/A
2014,3,18,3,0,0,0,23,171.8,1.7,N/A
2014,3,18,4,0,0,0,23,182.2,1.8,N/A
2014,3,18,5,0,0,0,22,190.8,1.8,N/A
2014,3,18,6,0,24,31,25,199.3,1.8,N/A
2014,3,18,7,0,232,245,29,213.8,1.7,N/A
2014,3,18,8,0,482,486,33,228,1.6,N/A
2014,3,18,9,0,698,699,36,246.3,1.3,N/A
2014,3,18,10,0,858,858,39,272.9,1.2,N/A
2014,3,18,11,0,948,948,40,296.5,1.3,N/A
2014,3,18,12,0,961,961,40,312.5,1.5,N/A
2014,3,18,13,0,894,894,40,325.4,1.7,N/A
2014,3,18,14,0,755,755,39,336.2,1.8,N/A
2014,3,18,15,0,557,557,37,343,1.9,N/A
2014,3,18,16,0,323,323,35,346.4,1.9,N/A
2014,3,18,17,0,70,91,32,345.4,1.8,N/A
2014,3,18,18,0,0,0,30,349.9,1.5,N/A
2014,3,18,19,0,0,0,30,2.1,1.2,N/A
2014,3,18,20,0,0,0,29,25,0.8,N/A
2014,3,18,21,0,0,0,29,73.6,0.5,N/A
2014,3,18,22,0,0,0,28,128.4,0.7,N/A
2014,3,18,23,0,0,0,27,156.8,1.1,N/A
2014,3,19,0,0,0,0,26,170.5,1.5,N/A
2014,3,19,1,0,0,0,25,178.4,1.9,N/A
2014,3,19,2,0,0,0,24,182.5,2.1,N/A
2014,3,19,3,0,0,0,23,186.5,2.3,N/A
2014,3,19,4,0,0,0,22,191.6,2.2,N/A
2014,3,19,5,0,0,0,22,197.8,2.1,N/A
2014,3,19,6,0,27,32,24,207.2,1.7,N/A
2014,3,19,7,0,236,245,29,227.7,1.7,N/A
2014,3,19,8,0,483,483,33,246.4,1.8,N/A
2014,3,19,9,0,695,695,36,265.7,1.6,N/A
2014,3,19,10,0,855,855,39,287.9,1.5,N/A
2014,3,19,11,0,946,946,40,304.9,1.6,N/A
2014,3,19,12,0,960,960,40,317.2,1.6,N/A
2014,3,19,13,0,894,894,40,329,1.5,N/A
2014,3,19,14,0,756,756,39,333,1.6,N/A
2014,3,19,15,0,559,559,37,334.7,1.7,N/A
2014,3,19,16,0,321,325,35,336.6,1.7,N/A
2014,3,19,17,0,61,93,31,338.9,1.7,N/A
2014,3,19,18,0,0,0,30,346.2,1.7,N/A
2014,3,19,19,0,0,0,30,356.7,1.6,N/A
2014,3,19,20,0,0,0,29,14,1.5,N/A
2014,3,19,21,0,0,0,28,33.6,1.4,N/A
2014,3,19,22,0,0,0,27,49.6,1.4,N/A
2014,3,19,23,0,0,0,27,61.1,1.4,N/A
2014,3,20,0,0,0,0,26,68.3,1.3,N/A
2014,3,20,1,0,0,0,26,70.7,1.2,N/A
2014,3,20,2,0,0,0,25,82,1.1,N/A
2014,3,20,3,0,0,0,25,99.9,1,N/A
2014,3,20,4,0,0,0,24,117,1,N/A
2014,3,20,5,0,0,0,24,132.7,1.1,N/A
2014,3,20,6,0,29,35,26,143.7,1.3,N/A
2014,3,20,7,0,240,252,30,157.7,1.3,N/A
2014,3,20,8,0,489,494,35,205.3,0.8,N/A
2014,3,20,9,0,704,708,38,257.9,0.6,N/A
2014,3,20,10,0,868,868,40,296.8,0.7,N/A
2014,3,20,11,0,958,958,41,314.5,1,N/A
2014,3,20,12,0,969,969,42,322.6,1.2,N/A
2014,3,20,13,0,902,902,41,326.1,1.4,N/A
2014,3,20,14,0,761,761,40,328.9,1.5,N/A
2014,3,20,15,0,538,561,38,332.5,1.5,N/A
2014,3,20,16,0,325,326,36,335.7,1.6,N/A
2014,3,20,17,0,72,93,33,341.2,1.3,N/A
2014,3,20,18,0,0,0,32,7.9,0.8,N/A
2014,3,20,19,0,0,0,31,71.7,0.7,N/A
2014,3,20,20,0,0,0,30,106.3,1,N/A
2014,3,20,21,0,0,0,29,128,1.2,N/A
2014,3,20,22,0,0,0,28,148.5,1.3,N/A
2014,3,20,23,0,0,0,27,167.8,1.3,N/A
2014,3,21,0,0,0,0,27,186.7,1.3,N/A
2014,3,21,1,0,0,0,26,202.9,1.4,N/A
2014,3,21,2,0,0,0,25,208.4,1.6,N/A
2014,3,21,3,0,0,0,24,207.5,1.9,N/A
2014,3,21,4,0,0,0,23,203.9,2.1,N/A
2014,3,21,5,0,0,0,22,199.7,2.3,N/A
2014,3,21,6,0,28,37,25,197.2,2.3,N/A
2014,3,21,7,0,238,253,29,206.3,2.5,N/A
2014,3,21,8,0,485,493,34,216.9,2.6,N/A
2014,3,21,9,0,705,705,37,229.8,2.4,N/A
2014,3,21,10,0,863,863,39,245,2.3,N/A
2014,3,21,11,0,951,951,40,257.5,2.3,N/A
2014,3,21,12,0,962,962,41,264.9,2.3,N/A
2014,3,21,13,0,895,895,40,267.5,2.2,N/A
2014,3,21,14,0,756,756,39,267.3,2.2,N/A
2014,3,21,15,0,558,558,38,267.1,2.1,N/A
2014,3,21,16,0,323,324,36,268,2.1,N/A
2014,3,21,17,0,73,93,32,263.4,1.8,N/A
2014,3,21,18,0,0,0,31,248.5,1.7,N/A
2014,3,21,19,0,0,0,30,228.9,1.8,N/A
2014,3,21,20,0,0,0,29,214.5,2.1,N/A
2014,3,21,21,0,0,0,29,208.5,2.5,N/A
2014,3,21,22,0,0,0,28,207.1,2.8,N/A
2014,3,21,23,0,0,0,27,207.8,2.9,N/A
2014,3,22,0,0,0,0,26,210.7,2.8,N/A
2014,3,22,1,0,0,0,25,215.3,2.7,N/A
2014,3,22,2,0,0,0,24,217.9,2.4,N/A
2014,3,22,3,0,0,0,23,217.7,2.2,N/A
2014,3,22,4,0,0,0,23,215.6,2,N/A
2014,3,22,5,0,0,0,23,210.6,1.9,N/A
2014,3,22,6,0,27,38,25,204.1,1.9,N/A
2014,3,22,7,0,223,255,30,207.2,2.2,N/A
2014,3,22,8,0,489,494,34,214,2.6,N/A
2014,3,22,9,0,704,704,37,225,2.7,N/A
2014,3,22,10,0,862,862,39,236.2,2.7,N/A
2014,3,22,11,0,949,949,40,245.3,2.7,N/A
2014,3,22,12,0,960,960,41,252.4,2.7,N/A
2014,3,22,13,0,893,893,40,256.7,2.7,N/A
2014,3,22,14,0,753,753,39,260.8,2.7,N/A
2014,3,22,15,0,555,555,38,265.5,2.7,N/A
2014,3,22,16,0,318,322,35,270.6,2.6,N/A
2014,3,22,17,0,64,93,33,272.6,2.3,N/A
2014,3,22,18,0,0,0,32,267.3,1.9,N/A
2014,3,22,19,0,0,0,31,255.4,1.7,N/A
2014,3,22,20,0,0,0,30,237.8,1.4,N/A
2014,3,22,21,0,0,0,29,215.9,1.4,N/A
2014,3,22,22,0,0,0,28,200.2,1.5,N/A
2014,3,22,23,0,0,0,27,191.6,1.6,N/A
2014,3,23,0,0,0,0,27,185.8,1.6,N/A
2014,3,23,1,0,0,0,26,179.5,1.5,N/A
2014,3,23,2,0,0,0,25,180.8,1.5,N/A
2014,3,23,3,0,0,0,24,184.7,1.7,N/A
2014,3,23,4,0,0,0,24,185.3,1.9,N/A
2014,3,23,5,0,0,0,23,183.3,2.1,N/A
2014,3,23,6,0,33,41,26,181.7,2,N/A
2014,3,23,7,0,252,259,30,193.4,2.2,N/A
2014,3,23,8,0,498,498,34,206.4,2.2,N/A
2014,3,23,9,0,708,708,37,218.7,2.1,N/A
2014,3,23,10,0,864,864,39,230,2,N/A
2014,3,23,11,0,951,951,40,240.2,2,N/A
2014,3,23,12,0,961,961,40,246.7,2,N/A
2014,3,23,13,0,893,893,40,249.4,2,N/A
2014,3,23,14,0,753,753,39,249.9,2,N/A
2014,3,23,15,0,556,556,37,250.3,1.9,N/A
2014,3,23,16,0,323,323,34,247.7,1.8,N/A
2014,3,23,17,0,75,93,33,228.9,1.6,N/A
2014,3,23,18,0,0,0,32,199.7,1.8,N/A
2014,3,23,19,0,0,0,31,183.4,2.4,N/A
2014,3,23,20,0,0,0,30,179.7,3,N/A
2014,3,23,21,0,0,0,29,179.2,3.2,N/A
2014,3,23,22,0,0,0,27,179.9,3.3,N/A
2014,3,23,23,0,0,0,26,181.5,3.1,N/A
2014,3,24,0,0,0,0,25,184.1,2.8,N/A
2014,3,24,1,0,0,0,24,187.8,2.4,N/A
2014,3,24,2,0,0,0,23,189.5,2.1,N/A
2014,3,24,3,0,0,0,23,187.8,1.9,N/A
2014,3,24,4,0,0,0,22,181.9,1.8,N/A
2014,3,24,5,0,0,0,23,173.9,1.8,N/A
2014,3,24,6,0,32,42,25,166.8,1.7,N/A
2014,3,24,7,0,256,259,30,178.4,1.9,N/A
2014,3,24,8,0,497,497,34,185.8,1.9,N/A
2014,3,24,9,0,707,707,37,191.3,1.8,N/A
2014,3,24,10,0,865,865,39,198.2,1.7,N/A
2014,3,24,11,0,953,953,41,206.7,1.6,N/A
2014,3,24,12,0,963,963,41,214.4,1.5,N/A
2014,3,24,13,0,895,895,41,218.7,1.5,N/A
2014,3,24,14,0,754,754,40,220.8,1.4,N/A
2014,3,24,15,0,556,556,38,222.6,1.3,N/A
2014,3,24,16,0,323,323,35,223.1,1.3,N/A
2014,3,24,17,0,76,94,33,210.3,1.5,N/A
2014,3,24,18,0,0,0,32,192.4,1.9,N/A
2014,3,24,19,0,0,0,31,183.6,2.4,N/A
2014,3,24,20,0,0,0,30,184.1,2.8,N/A
2014,3,24,21,0,0,0,29,187.2,2.9,N/A
2014,3,24,22,0,0,0,28,192.3,2.8,N/A
2014,3,24,23,0,0,0,27,199.9,2.6,N/A
2014,3,25,0,0,0,0,27,209.4,2.4,N/A
2014,3,25,1,0,0,0,26,218.5,2.2,N/A
2014,3,25,2,0,0,0,26,219.3,1.9,N/A
2014,3,25,3,0,0,0,25,211.9,1.6,N/A
2014,3,25,4,0,0,0,25,199.1,1.3,N/A
2014,3,25,5,0,0,0,25,183.7,1.2,N/A
2014,3,25,6,0,38,44,27,175.7,1,N/A
2014,3,25,7,0,248,258,31,174.1,0.7,N/A
2014,3,25,8,0,492,492,35,166.1,0.6,N/A
2014,3,25,9,0,699,699,37,175.4,0.5,N/A
2014,3,25,10,0,851,854,39,213.7,0.4,N/A
2014,3,25,11,0,941,941,40,262.9,0.5,N/A
2014,3,25,12,0,951,951,40,280.3,0.9,N/A
2014,3,25,13,0,546,884,38,286,1.1,N/A
2014,3,25,14,0,746,746,36,299.7,1.3,N/A
2014,3,25,15,0,550,550,35,316.9,1.3,N/A
2014,3,25,16,0,314,320,33,334.2,1.3,N/A
2014,3,25,17,0,76,93,32,356.4,1.1,N/A
2014,3,25,18,0,0,0,32,29.7,0.9,N/A
2014,3,25,19,0,0,0,31,72.4,1,N/A
2014,3,25,20,0,0,0,31,104.6,1.2,N/A
2014,3,25,21,0,0,0,30,126.1,1.5,N/A
2014,3,25,22,0,0,0,29,140.9,1.7,N/A
2014,3,25,23,0,0,0,28,151.8,1.8,N/A
2014,3,26,0,0,0,0,27,161.6,1.8,N/A
2014,3,26,1,0,0,0,26,170.9,1.7,N/A
2014,3,26,2,0,0,0,25,180.1,1.9,N/A
2014,3,26,3,0,0,0,24,184,2.1,N/A
2014,3,26,4,0,0,0,23,184.2,2.2,N/A
2014,3,26,5,0,0,0,23,183.3,2.2,N/A
2014,3,26,6,0,37,47,25,182.9,2,N/A
2014,3,26,7,0,252,265,30,189.2,1.9,N/A
2014,3,26,8,0,502,502,34,193.9,1.4,N/A
2014,3,26,9,0,711,711,37,201.7,0.8,N/A
2014,3,26,10,0,867,867,39,244.3,0.3,N/A
2014,3,26,11,0,955,955,41,327.1,0.5,N/A
2014,3,26,12,0,964,964,41,346.3,1,N/A
2014,3,26,13,0,895,895,40,354.4,1.4,N/A
2014,3,26,14,0,754,754,39,358.8,1.8,N/A
2014,3,26,15,0,556,556,37,2.7,2,N/A
2014,3,26,16,0,324,324,35,7.5,2.2,N/A
2014,3,26,17,0,72,95,33,10.5,2,N/A
2014,3,26,18,0,0,0,32,19.7,1.6,N/A
2014,3,26,19,0,0,0,32,41.2,1.2,N/A
2014,3,26,20,0,0,0,31,71.2,1,N/A
2014,3,26,21,0,0,0,31,98.5,1,N/A
2014,3,26,22,0,0,0,30,117.6,1.1,N/A
2014,3,26,23,0,0,0,29,129.1,1.1,N/A
2014,3,27,0,0,0,0,28,136,1,N/A
2014,3,27,1,0,0,0,27,141.1,0.9,N/A
2014,3,27,2,0,0,0,27,154.4,0.8,N/A
2014,3,27,3,0,0,0,26,173.5,0.8,N/A
2014,3,27,4,0,0,0,26,190.1,0.9,N/A
2014,3,27,5,0,0,0,25,201.9,1.1,N/A
2014,3,27,6,0,32,50,27,212.2,1.1,N/A
2014,3,27,7,0,256,269,32,233.2,1.2,N/A
2014,3,27,8,0,503,506,36,244.2,1.1,N/A
2014,3,27,9,0,704,714,39,257.5,0.6,N/A
2014,3,27,10,0,870,870,41,284.5,0.3,N/A
2014,3,27,11,0,956,956,42,331.4,0.2,N/A
2014,3,27,12,0,966,966,42,358,0.3,N/A
2014,3,27,13,0,897,897,42,350.4,0.4,N/A
2014,3,27,14,0,757,757,41,351.9,0.8,N/A
2014,3,27,15,0,559,559,39,354.4,1.2,N/A
2014,3,27,16,0,326,326,37,357,1.6,N/A
2014,3,27,17,0,83,96,34,359.1,1.8,N/A
2014,3,27,18,0,0,0,32,6,1.4,N/A
2014,3,27,19,0,0,0,32,19.4,1.1,N/A
2014,3,27,20,0,0,0,31,29.5,1,N/A
2014,3,27,21,0,0,0,30,32.2,1,N/A
2014,3,27,22,0,0,0,30,31.5,1.1,N/A
2014,3,27,23,0,0,0,29,29.5,1.4,N/A
2014,3,28,0,0,0,0,28,30.3,1.7,N/A
2014,3,28,1,0,0,0,27,32.6,2,N/A
2014,3,28,2,0,0,0,26,38.4,1.8,N/A
2014,3,28,3,0,0,0,26,47.8,1.4,N/A
2014,3,28,4,0,0,0,26,64.2,0.9,N/A
2014,3,28,5,0,0,0,26,101,0.5,N/A
2014,3,28,6,0,42,53,28,160.4,0.5,N/A
2014,3,28,7,0,254,275,33,247.2,0.3,N/A
2014,3,28,8,0,507,514,37,310.4,0.9,N/A
2014,3,28,9,0,724,724,40,322.3,1.3,N/A
2014,3,28,10,0,879,879,41,327.1,1.5,N/A
2014,3,28,11,0,965,965,42,330.1,1.6,N/A
2014,3,28,12,0,972,972,43,332.5,1.6,N/A
2014,3,28,13,0,902,902,42,334.8,1.6,N/A
2014,3,28,14,0,761,761,41,342.4,1.6,N/A
2014,3,28,15,0,561,561,40,352,1.7,N/A
2014,3,28,16,0,310,327,38,0,1.8,N/A
2014,3,28,17,0,79,97,35,2.1,1.8,N/A
2014,3,28,18,0,0,0,33,8.5,1.5,N/A
2014,3,28,19,0,0,0,33,28.3,1.2,N/A
2014,3,28,20,0,0,0,32,56.1,1,N/A
2014,3,28,21,0,0,0,31,83.3,0.9,N/A
2014,3,28,22,0,0,0,30,108.2,0.7,N/A
2014,3,28,23,0,0,0,30,135.7,0.6,N/A
2014,3,29,0,0,0,0,29,172.7,0.4,N/A
2014,3,29,1,0,0,0,29,223.2,0.4,N/A
2014,3,29,2,0,0,0,28,299.3,0.2,N/A
2014,3,29,3,0,0,0,28,12.2,0.5,N/A
2014,3,29,4,0,0,0,27,36.8,0.9,N/A
2014,3,29,5,0,0,0,27,50.5,1.2,N/A
2014,3,29,6,0,41,55,30,59.5,1.4,N/A
2014,3,29,7,0,245,280,34,54.1,1.3,N/A
2014,3,29,8,0,504,521,39,32.2,1.7,N/A
2014,3,29,9,0,717,733,41,20.3,1.6,N/A
2014,3,29,10,0,882,890,43,8.5,1.5,N/A
2014,3,29,11,0,978,978,44,357.7,1.5,N/A
2014,3,29,12,0,987,987,44,349.7,1.7,N/A
2014,3,29,13,0,917,917,44,345.8,2,N/A
2014,3,29,14,0,773,774,42,344,2.2,N/A
2014,3,29,15,0,570,573,41,344.5,2.3,N/A
2014,3,29,16,0,326,336,38,346.3,2.2,N/A
2014,3,29,17,0,80,101,35,350.4,2,N/A
2014,3,29,18,0,0,0,34,3.4,1.6,N/A
2014,3,29,19,0,0,0,33,28,1.2,N/A
2014,3,29,20,0,0,0,32,54.4,1.1,N/A
2014,3,29,21,0,0,0,31,65.9,1.2,N/A
2014,3,29,22,0,0,0,30,66.8,1.1,N/A
2014,3,29,23,0,0,0,30,59.5,1,N/A
2014,3,30,0,0,0,0,29,48.3,1,N/A
2014,3,30,1,0,0,0,28,36,0.9,N/A
2014,3,30,2,0,0,0,28,32,0.7,N/A
2014,3,30,3,0,0,0,28,38,0.3,N/A
2014,3,30,4,0,0,0,27,191.7,0.1,N/A
2014,3,30,5,0,0,0,27,204.7,0.5,N/A
2014,3,30,6,0,43,59,29,207.7,0.9,N/A
2014,3,30,7,0,249,284,33,225.6,1.3,N/A
2014,3,30,8,0,495,525,38,246.8,1.6,N/A
2014,3,30,9,0,708,735,41,256.5,1.7,N/A
2014,3,30,10,0,873,891,42,253.6,1.8,N/A
2014,3,30,11,0,967,976,43,250.1,1.9,N/A
2014,3,30,12,0,982,984,44,247.8,2,N/A
2014,3,30,13,0,913,913,43,247.4,2.1,N/A
2014,3,30,14,0,683,770,42,252.6,2.2,N/A
2014,3,30,15,0,568,569,40,259.5,2.3,N/A
2014,3,30,16,0,305,333,38,265,2.4,N/A
2014,3,30,17,0,76,100,35,264.8,2.4,N/A
2014,3,30,18,0,0,0,33,258.9,2.3,N/A
2014,3,30,19,0,0,0,32,255.6,2.2,N/A
2014,3,30,20,0,0,0,31,253.2,2.2,N/A
2014,3,30,21,0,0,0,30,253.8,2.1,N/A
2014,3,30,22,0,0,0,30,257.6,2,N/A
2014,3,30,23,0,0,0,29,263.7,1.9,N/A
2014,3,31,0,0,0,0,28,268.5,1.9,N/A
2014,3,31,1,0,0,0,27,271,1.8,N/A
2014,3,31,2,0,0,0,27,271.6,1.5,N/A
2014,3,31,3,0,0,0,26,269.2,1.3,N/A
2014,3,31,4,0,0,0,26,264.1,1.1,N/A
2014,3,31,5,0,0,0,26,255.9,0.9,N/A
2014,3,31,6,0,50,61,28,239.3,0.8,N/A
2014,3,31,7,0,259,287,32,228.3,0.9,N/A
2014,3,31,8,0,506,528,38,273.1,1.3,N/A
2014,3,31,9,0,730,738,41,268.5,1.6,N/A
2014,3,31,10,0,888,895,43,265.4,1.8,N/A
2014,3,31,11,0,980,980,44,267.1,2,N/A
2014,3,31,12,0,987,987,44,271.1,2.1,N/A
2014,3,31,13,0,915,915,44,274.9,2.2,N/A
2014,3,31,14,0,772,772,43,275.3,2.2,N/A
2014,3,31,15,0,571,571,41,273.1,2.1,N/A
2014,3,31,16,0,335,335,39,269.4,2,N/A
2014,3,31,17,0,82,101,35,259.7,2.1,N/A
2014,3,31,18,0,0,0,34,246.1,2.3,N/A
2014,3,31,19,0,0,0,33,235.3,2.5,N/A
2014,3,31,20,0,0,0,32,230.7,2.7,N/A
2014,3,31,21,0,0,0,31,229.2,2.9,N/A
2014,3,31,22,0,0,0,30,228.8,3,N/A
2014,3,31,23,0,0,0,29,230,2.9,N/A
2014,4,1,0,0,0,0,28,232.6,2.7,N/A
2014,4,1,1,0,0,0,27,237,2.5,N/A
2014,4,1,2,0,0,0,26,240,2.3,N/A
2014,4,1,3,0,0,0,26,240.1,1.9,N/A
2014,4,1,4,0,0,0,25,235.5,1.6,N/A
2014,4,1,5,0,0,0,25,225.3,1.4,N/A
2014,4,1,6,0,45,55,28,213.9,1.2,N/A
2014,4,1,7,0,251,275,32,228.5,1.5,N/A
2014,4,1,8,0,487,510,37,240.8,1.9,N/A
2014,4,1,9,0,697,715,40,245.1,2.1,N/A
2014,4,1,10,0,848,867,42,244.4,2.4,N/A
2014,4,1,11,0,905,950,43,242.2,2.7,N/A
2014,4,1,12,0,766,957,43,240.2,2.9,N/A
2014,4,1,13,0,865,887,42,238.8,3.1,N/A
2014,4,1,14,0,744,747,41,240.8,3,N/A
2014,4,1,15,0,543,550,40,243.6,2.9,N/A
2014,4,1,16,0,304,319,38,245.1,2.8,N/A
2014,4,1,17,0,71,92,35,238.9,2.5,N/A
2014,4,1,18,0,0,0,33,218.2,2.4,N/A
2014,4,1,19,0,0,0,33,200.8,2.8,N/A
